date,blockchain,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3,x
2026-06-09,solana,Stock,Total,,47868947.997241735,,,,,,,1307450.9985906526,,,,,,,106480.0,,,,,,,1104995.2913535247,,,,,,,2.0,,,,,,,36.61242222373256,,,,,,,449.5581141739457,,,,,,,2167.8466615,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-06-09,solana,Stock,_SPCX,SPCX,,51088.08933333333,,,,,,,343532.9417,,,,,,,11629.0,,,,,,,,,,,,,,,,,,,,,0.14871380043066573,,,,,,,4.393162725370481,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-06-09,solana,Stock,_SKHYNIX,SKHYNIX,,978262.4789999998,,,,,,,302185.67021999997,,,,,,,10980.0,,,,,,,,,,,,,,,,,,,,,3.2372894395945258,,,,,,,89.09494344262293,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-06-09,solana,Stock,_SAMSUNG,SAMSUNG,,220883.319,,,,,,,156496.67649,,,,,,,9292.0,,,,,,,,,,,,,,,,,,,,,1.41142498329103,,,,,,,23.771342983211362,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-06-09,solana,Stock,_TSLA,TSLA,,13444667.697534058,,,,,,,135773.97955194637,,,,,,,10826.0,,,,,,,221670.2881003527,,,,,,,0.0,,,,,,,99.02241756411216,,,,,,,1241.886910912069,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-06-09,solana,Stock,_NVDA,NVDA,,23409208.777767975,,,,,,,103593.80256862048,,,,,,,11896.0,,,,,,,748514.8281771715,,,,,,,0.0,,,,,,,225.9711314512442,,,,,,,1967.8218542172137,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,,True
2026-06-09,solana,Stock,_PLTR,PLTR,,7950.601493333333,,,,,,,70853.20704,,,,,,,8520.0,,,,,,,,,,,,,,,,,,,,,0.11221230238519538,,,,,,,0.9331691893583723,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,,True
2026-06-09,solana,Stock,_CRCL,CRCL,,11997.63812,,,,,,,57229.174000000006,,,,,,,8494.0,,,,,,,,,,,,,,,,,,,,,0.20964199343502665,,,,,,,1.4124838850953614,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,,True
2026-06-09,solana,Stock,_ANTHROPIC,ANTHROPIC,,51315.709200000005,,,,,,,43788.38770000001,,,,,,,15316.0,,,,,,,,,,,,,,,,,,,,,1.1719022301430841,,,,,,,3.350464168190128,,,,,,,,,,,,,,8,,,,,,,#4ebc90,,,,,,True
2026-06-09,solana,Stock,_HOOD,HOOD,,18356.84696,,,,,,,40108.56679,,,,,,,8864.0,,,,,,,,,,,,,,,,,,,,,0.4576789556234353,,,,,,,2.0709439259927795,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,,True
