date,symbol,fee_usd_totals,fee_usd_exch,rev_usd_totals,rev_usd_exch,delta_fee_usd_totals,delta_fee_usd_exch,delta_rev_usd_totals,delta_rev_usd_exch,rn_totals,rn_exch,cv_totals,cv_exch
2025-02-22,Drift,,2681.6375559999983,,2681.6375559999983,,-5638.926251999992,,-5638.926251999992,,,,
2025-02-22,Flash Trade,,3687.23,,2613.81,,-10707.03,,-7481.460000000001,,4.0,,#63b512
2025-02-22,GMTrade,,31.56286916050911,,22.09255175129908,,-57.756666170152,,-40.42893780132526,,2.0,,#f79009
2025-02-21,Total,1404283.7427666555,,363848.2551533838,,653036.8539023289,,169573.89710790102,,1.0,,#545cf8,
2025-02-21,Jupiter,,1381479.599423325,,345369.89985583123,,642119.9001073375,,160529.97502683438,,,,
2025-02-21,Flash Trade,,14394.26,,10095.27,,6257.84,,4399.490000000001,,4.0,,#63b512
2025-02-21,Drift,,8320.56380799999,,8320.56380799999,,4610.175109999989,,4610.175109999989,,,,
2025-02-21,GMTrade,,89.31953533066111,,62.52148955262434,,48.93868499147342,,34.25697106666471,,2.0,,#f79009
2025-02-20,Total,751246.8888643266,,194274.3580454828,,-189522.78217129526,,-48211.66123803277,,1.0,,#545cf8,
2025-02-20,Jupiter,,739359.6993159874,,184839.92482899685,,-189255.52390057326,,-47313.880975143315,,,,
2025-02-20,Flash Trade,,8136.42,,5695.78,,2146.67,,1452.3899999999994,,4.0,,#63b512
2025-02-20,Drift,,3710.388698000001,,3710.388698000001,,-2201.407523999995,,-2201.407523999995,,,,
2025-02-20,GMTrade,,40.38085033918769,,28.264518485959627,,-212.52074672206453,,-148.76273888945946,,2.0,,#f79009
2025-02-19,Total,940769.6710356219,,242486.01928351558,,-3007571.6206263104,,-790411.7830453783,,1.0,,#545cf8,
2025-02-19,Jupiter,,928615.2232165607,,232153.80580414017,,-2953913.319226782,,-738478.3298066955,,,,
2025-02-19,Drift,,5911.796221999996,,5911.796221999996,,-47786.563139999926,,-47786.563139999926,,,,
2025-02-19,Flash Trade,,5989.75,,4243.39,,-5786.5599999999995,,-4087.2699999999995,,4.0,,#63b512
2025-02-19,GMTrade,,252.90159706125223,,177.02725737541908,,-85.17825952829037,,-59.620098682816064,,2.0,,#f79009
2025-02-18,Total,3948341.291661932,,1032897.8023288938,,1641327.5789764267,,400769.9241462031,,1.0,,#545cf8,
2025-02-18,Jupiter,,3882528.5424433425,,970632.1356108356,,1685515.8621520768,,421378.9655380192,,,,
2025-02-18,Drift,,53698.35936199992,,53698.35936199992,,34191.233912999945,,34191.233912999945,,,,
2025-02-18,Flash Trade,,11776.31,,8330.66,,-78582.79000000001,,-54942.56,,4.0,,#63b512
2025-02-18,GMTrade,,338.0798565895426,,236.64735605823515,,203.27291134981857,,142.28469518391344,,2.0,,#f79009
2025-02-17,Total,2307013.7126855054,,632127.8781826907,,2153354.7397360313,,585049.1402847862,,1.0,,#545cf8,
2025-02-17,Jupiter,,2197012.6802912657,,549253.1700728164,,2057211.380858084,,514302.845214521,,,,
2025-02-17,Flash Trade,,90359.1,,63273.22,,85261.29000000001,,59710.25,,4.0,,#63b512
2025-02-17,Drift,,19507.12544899998,,19507.12544899998,,11395.31046199998,,11395.31046199998,,,,
2025-02-17,GMTrade,,134.80694523972403,,94.3626608743217,,-513.241584052679,,-359.2653917347609,,2.0,,#f79009
2025-02-16,Total,153658.97294947412,,47078.73789790451,,-308389.28172127815,,-71929.88339705142,,1.0,,#545cf8,
2025-02-16,Jupiter,,139801.2994331817,,34950.324858295426,,-316051.36869780446,,-79012.84217445111,,,,
2025-02-16,Drift,,8111.814987000002,,8111.814987000002,,5726.145486999999,,5726.145486999999,,,,
2025-02-16,Flash Trade,,5097.81,,3562.97,,1667.9000000000005,,1169.1899999999996,,4.0,,#63b512
2025-02-16,GMTrade,,648.0485292924029,,453.6280526090826,,268.0414895263016,,187.62329039970348,,2.0,,#f79009
2025-02-15,Total,462048.25467075227,,119008.62129495593,,-306321.55189201905,,-82024.74310205213,,1.0,,#545cf8,
2025-02-15,Jupiter,,455852.66813098616,,113963.16703274654,,-296316.75708929123,,-74079.18927232281,,,,
2025-02-15,Flash Trade,,3429.91,,2393.78,,-7461.370000000001,,-5392.65,,4.0,,#63b512
2025-02-15,Drift,,2385.6695000000027,,2385.6695000000027,,-2575.026573999994,,-2575.026573999994,,,,
2025-02-15,GMTrade,,380.00703976610134,,266.0047622093791,,31.60177127216815,,22.122744270653584,,2.0,,#f79009
2025-02-14,Total,768369.8065627713,,201033.36439700806,,95428.08003464527,,23737.69336990721,,1.0,,#545cf8,
2025-02-14,Jupiter,,752169.4252202774,,188042.35630506935,,94669.72986194142,,23667.432465485355,,,,
2025-02-14,Flash Trade,,10891.28,,7786.43,,2390.7700000000004,,1796.2200000000003,,4.0,,#63b512
2025-02-14,Drift,,4960.696073999997,,4960.696073999997,,-1944.2155010000097,,-1944.2155010000097,,,,
2025-02-14,GMTrade,,348.4052684939332,,243.88201793872554,,311.79567370385996,,218.25640542187176,,2.0,,#f79009
2025-02-13,Total,672941.726528126,,177295.67102710085,,-759457.1209667961,,-192689.80312396018,,1.0,,#545cf8,
2025-02-13,Jupiter,,657499.695358336,,164374.923839584,,-754383.9901219544,,-188595.9975304886,,,,
2025-02-13,Drift,,6904.911575000006,,6904.911575000006,,-1541.868658999997,,-1541.868658999997,,,,
2025-02-13,Flash Trade,,8500.51,,5990.21,,-3567.3099999999995,,-2577.169999999999,,4.0,,#63b512
2025-02-13,GMTrade,,36.60959479007321,,25.62561251685377,,36.04781415825877,,25.23306552839918,,2.0,,#f79009
2025-02-12,Total,1432398.847494922,,369985.47415106103,,474273.7442491597,,120112.64690212044,,1.0,,#545cf8,
2025-02-12,Jupiter,,1411883.6854802903,,352970.9213700726,,471148.71748452797,,117787.17937113199,,,,
2025-02-12,Flash Trade,,12067.82,,8567.38,,2829.289999999999,,2029.8999999999996,,4.0,,#63b512
2025-02-12,Drift,,8446.780234000003,,8446.780234000003,,295.17498400000295,,295.17498400000295,,,,
