date,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3
2026-03-30,FX,___GMTrade,GMTrade,,,,,,323932325.23335564,,,,,,,,,,,,,,21874.0,,,,,,,42309961.01738864,,,,,,,,,,,,,,,,,,,,,14809.011851209456,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-30,FX,_CNH,CNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-30,FX,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-29,FX,Total,,51483309.2323405,,,,,,,1017826.06535,,,,,,,22003.0,,,,,,,7255227.69059803,,,,,,,2.0,,,,,,,50.581637654010095,,,,,,,2339.83135174024,,,,,,,2443.071229,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-29,FX,_EUR,EUR,,6334398.076611207,,,,,,,536720.03255,,,,,,,9707.0,,,,,,,171233.43896487288,,,,,,,,,,,,,,11.802052639093743,,,,,,,652.5598100969617,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-29,FX,_JPY,JPY,,3998173.326209673,,,,,,,481106.0328,,,,,,,9003.0,,,,,,,275175.85314932605,,,,,,,2.0,,,,,,,8.310378697478834,,,,,,,444.093449540117,,,,,,,2443.071229,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-29,FX,__Developed Markets,Developed Markets,,,51483309.2323405,,,,,,,1017826.06535,,,,,,,22003.0,,,,,,,7255227.69059803,,,,,,,2.0,,,,,,,50.581637654010095,,,,,,,2339.83135174024,,,,,,,2443.071229,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-29,FX,Major,,,,,51483309.23234049,,,,,,,1017826.06535,,,,,,,22003.0,,,,,,,7255227.690598027,,,,,,,2.0,,,,,,,50.58163765401009,,,,,,,2339.83135174024,,,,,,,2443.071229,,,,,,,1,,,,,,,#545cf8,,,
2026-03-29,FX,Pacifica,,,,,,334096.02338666667,,,,,,,1017826.06535,,,,,,,17408.0,,,,,,,,,,,,,,,,,,,,,0.32824471170502106,,,,,,,19.192096931678922,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-29,FX,___Pacifica,Pacifica,,,,,,334096.02338666667,,,,,,,1017826.06535,,,,,,,17408.0,,,,,,,,,,,,,,,,,,,,,0.32824471170502106,,,,,,,19.192096931678922,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-29,FX,___GMTrade,GMTrade,,,,,,51149115.23203584,,,,,,,,,,,,,,4594.0,,,,,,,7250341.5481400285,,,,,,,,,,,,,,,,,,,,,11133.895348723518,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-29,FX,_NZD,NZD,,12558179.736047294,,,,,,,,,,,,,,732.0,,,,,,,3408268.84280425,,,,,,,,,,,,,,,,,,,,,17155.98324596625,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,
2026-03-29,FX,GMTrade,,,,,,51149115.23203584,,,,,,,,,,,,,,4594.0,,,,,,,7250341.5481400285,,,,,,,,,,,,,,,,,,,,,11133.895348723518,,,,,,,,,,,,,,1,,,,,,,#545cf8,,
2026-03-29,FX,_GBP,GBP,,10782880.189755334,,,,,,,,,,,,,,666.0,,,,,,,1357587.1538159144,,,,,,,,,,,,,,,,,,,,,16190.510795428429,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,
2026-03-29,FX,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-29,FX,_CNH,CNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-29,FX,Flash Trade,,,,,,97.976918,,,,,,,,,,,,,,1.0,,,,,,,4886.142458,,,,,,,2.0,,,,,,,,,,,,,,97.976918,,,,,,,2443.071229,,,,,,,3,,,,,,,#904ea6,,
2026-03-29,FX,_CHF,CHF,,5365897.2855710415,,,,,,,,,,,,,,597.0,,,,,,,436443.0748678236,,,,,,,,,,,,,,,,,,,,,8988.102655897892,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,
2026-03-29,FX,___Flash Trade,Flash Trade,,,,,,97.976918,,,,,,,,,,,,,,1.0,,,,,,,4886.142458,,,,,,,2.0,,,,,,,,,,,,,,97.976918,,,,,,,2443.071229,,,,,,,3,,,,,,,#904ea6,
2026-03-29,FX,_CAD,CAD,,2616824.5013327263,,,,,,,,,,,,,,541.0,,,,,,,176500.75259286395,,,,,,,,,,,,,,,,,,,,,4837.013865679716,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,
2026-03-29,FX,__Emerging Markets,Emerging Markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,
2026-03-29,FX,_AUD,AUD,,9826956.11681323,,,,,,,,,,,,,,757.0,,,,,,,1430018.5744029777,,,,,,,,,,,,,,,,,,,,,12981.4479746542,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,
2026-03-28,FX,Total,,282416.1076333333,,,,,,,1023213.1376499999,,,,,,,17306.0,,,,,,,,,,,,,,,,,,,,,0.2760090710738475,,,,,,,16.318970740398317,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-28,FX,_EUR,EUR,,163555.35279999996,,,,,,,558362.8145699999,,,,,,,8717.0,,,,,,,,,,,,,,,,,,,,,0.29291949344075746,,,,,,,18.76280289090283,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-28,FX,_JPY,JPY,,118860.75483333333,,,,,,,464850.32307999994,,,,,,,8589.0,,,,,,,,,,,,,,,,,,,,,0.255696831715179,,,,,,,13.838718690573213,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-28,FX,__Developed Markets,Developed Markets,,,282416.1076333333,,,,,,,1023213.1376499999,,,,,,,17306.0,,,,,,,,,,,,,,,,,,,,,0.2760090710738475,,,,,,,16.318970740398317,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-28,FX,Major,,,,,282416.1076333333,,,,,,,1023213.1376499999,,,,,,,17306.0,,,,,,,,,,,,,,,,,,,,,0.2760090710738475,,,,,,,16.318970740398317,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,
2026-03-28,FX,Pacifica,,,,,,282416.1076333333,,,,,,,1023213.1376499999,,,,,,,17306.0,,,,,,,,,,,,,,,,,,,,,0.2760090710738475,,,,,,,16.318970740398317,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-28,FX,___Pacifica,Pacifica,,,,,,282416.1076333333,,,,,,,1023213.1376499999,,,,,,,17306.0,,,,,,,,,,,,,,,,,,,,,0.2760090710738475,,,,,,,16.318970740398317,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-28,FX,___GMTrade,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-28,FX,_CHF,CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,
2026-03-28,FX,_CNH,CNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-28,FX,_NZD,NZD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,
2026-03-28,FX,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,#545cf8,,
2026-03-28,FX,_GBP,GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,
2026-03-28,FX,_CAD,CAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,
2026-03-28,FX,__Emerging Markets,Emerging Markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,
2026-03-28,FX,Exotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-28,FX,_AUD,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,
2026-03-28,FX,___Flash Trade,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,
2026-03-28,FX,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,
2026-03-27,FX,Total,,39154885.280196786,,,,,,,1033894.46808,,,,,,,19053.0,,,,,,,12437010.777997088,,,,,,,1.0,,,,,,,37.87125909756496,,,,,,,2055.0509253239275,,,,,,,5955.187183,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-27,FX,_EUR,EUR,,1365068.7116386744,,,,,,,565973.1255600001,,,,,,,9230.0,,,,,,,665068.187183,,,,,,,1.0,,,,,,,2.411896696133782,,,,,,,147.89476832488347,,,,,,,5955.187183,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-27,FX,_JPY,JPY,,8933283.535395598,,,,,,,467921.34251999995,,,,,,,8909.0,,,,,,,1509731.1669276971,,,,,,,0.0,,,,,,,19.091421407036528,,,,,,,1002.7257307661464,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-27,FX,__Developed Markets,Developed Markets,,,39087712.9648968,,,,,,,1033894.46808,,,,,,,19049.0,,,,,,,12437010.777997088,,,,,,,1.0,,,,,,,37.80628891214098,,,,,,,2051.956163835204,,,,,,,5955.187183,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-27,FX,Major,,,,,39087712.9648968,,,,,,,1033894.46808,,,,,,,19049.0,,,,,,,12437010.777997088,,,,,,,1.0,,,,,,,37.80628891214098,,,,,,,2051.956163835204,,,,,,,5955.187183,,,,,,,1,,,,,,,#545cf8,,,
2026-03-27,FX,Pacifica,,,,,,432407.38573333336,,,,,,,1033894.46808,,,,,,,17803.0,,,,,,,,,,,,,,,,,,,,,0.41823164653964934,,,,,,,24.288456200265873,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-27,FX,___Pacifica,Pacifica,,,,,,432407.38573333336,,,,,,,1033894.46808,,,,,,,17803.0,,,,,,,,,,,,,,,,,,,,,0.41823164653964934,,,,,,,24.288456200265873,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-27,FX,___GMTrade,GMTrade,,,,,,38539351.97741746,,,,,,,,,,,,,,1229.0,,,,,,,12431055.590814088,,,,,,,,,,,,,,,,,,,,,31358.301039395817,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-27,FX,_AUD,AUD,,3288356.253676964,,,,,,,,,,,,,,172.0,,,,,,,1111876.0,,,,,,,,,,,,,,,,,,,,,19118.35031207537,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,
2026-03-27,FX,_NZD,NZD,,4587156.632032972,,,,,,,,,,,,,,160.0,,,,,,,1746089.786999162,,,,,,,,,,,,,,,,,,,,,28669.728950206074,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,
2026-03-27,FX,Flash Trade,,,,,,183125.91704600002,,,,,,,,,,,,,,21.0,,,,,,,5955.187183,,,,,,,1.0,,,,,,,,,,,,,,8720.281764095238,,,,,,,5955.187183,,,,,,,3,,,,,,,#904ea6,,
2026-03-27,FX,_CNH,CNH,,67172.3153,,,,,,,,,,,,,,4.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,16793.078825,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-27,FX,__Emerging Markets,Emerging Markets,,,67172.3153,,,,,,,,,,,,,,4.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,16793.078825,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,
2026-03-27,FX,Exotic,,,,,67172.3153,,,,,,,,,,,,,,4.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,16793.078825,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-27,FX,_CAD,CAD,,8895175.742003247,,,,,,,,,,,,,,205.0,,,,,,,2492168.1336646746,,,,,,,,,,,,,,,,,,,,,43391.10118050365,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,
2026-03-27,FX,___Flash Trade,Flash Trade,,,,,,183125.91704600002,,,,,,,,,,,,,,21.0,,,,,,,5955.187183,,,,,,,1.0,,,,,,,,,,,,,,8720.281764095238,,,,,,,5955.187183,,,,,,,3,,,,,,,#904ea6,
2026-03-27,FX,_GBP,GBP,,3676472.6289401664,,,,,,,,,,,,,,151.0,,,,,,,1896195.297186717,,,,,,,0.0,,,,,,,,,,,,,,24347.500853908386,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,
2026-03-27,FX,_CHF,CHF,,8342199.461209173,,,,,,,,,,,,,,222.0,,,,,,,3015882.2060358357,,,,,,,,,,,,,,,,,,,,,37577.47505049177,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,
2026-03-27,FX,GMTrade,,,,,,38539351.97741746,,,,,,,,,,,,,,1229.0,,,,,,,12431055.590814088,,,,,,,,,,,,,,,,,,,,,31358.301039395817,,,,,,,,,,,,,,1,,,,,,,#545cf8,,
2026-03-26,FX,Total,,51832845.27511105,,,,,,,1054914.0902500001,,,,,,,18785.0,,,,,,,7384644.101064811,,,,,,,0.0,,,,,,,49.134660115144904,,,,,,,2759.2677814804924,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-26,FX,_EUR,EUR,,455115.04489301145,,,,,,,580681.22695,,,,,,,9129.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.7837605621994724,,,,,,,49.85376765177034,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-26,FX,_JPY,JPY,,2725745.6635691472,,,,,,,474232.8633,,,,,,,8825.0,,,,,,,400616.24179698154,,,,,,,0.0,,,,,,,5.747694591643765,,,,,,,308.86636414381275,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-26,FX,__Developed Markets,Developed Markets,,,51819132.73388005,,,,,,,1054914.0902500001,,,,,,,18772.0,,,,,,,7384644.101064811,,,,,,,0.0,,,,,,,49.12166138723166,,,,,,,2760.4481533070557,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-26,FX,Major,,,,,51819132.73388005,,,,,,,1054914.0902500001,,,,,,,18772.0,,,,,,,7384644.101064812,,,,,,,0.0,,,,,,,49.12166138723166,,,,,,,2760.4481533070557,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,
2026-03-26,FX,Pacifica,,,,,,551282.6959866667,,,,,,,1054914.0902500001,,,,,,,17737.0,,,,,,,,,,,,,,,,,,,,,0.5225853944713359,,,,,,,31.080943563548892,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-26,FX,___Pacifica,Pacifica,,,,,,551282.6959866667,,,,,,,1054914.0902500001,,,,,,,17737.0,,,,,,,,,,,,,,,,,,,,,0.5225853944713359,,,,,,,31.080943563548892,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-26,FX,_AUD,AUD,,6907288.64968258,,,,,,,,,,,,,,152.0,,,,,,,1045458.0,,,,,,,,,,,,,,,,,,,,,45442.68848475381,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,
2026-03-26,FX,_NZD,NZD,,6400038.125071405,,,,,,,,,,,,,,131.0,,,,,,,1469787.9002125475,,,,,,,,,,,,,,,,,,,,,48855.2528631405,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,
2026-03-26,FX,Flash Trade,,,,,,219410.17324,,,,,,,,,,,,,,42.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,5224.051743809524,,,,,,,,,,,,,,3,,,,,,,#904ea6,,
2026-03-26,FX,_CAD,CAD,,17789000.919250604,,,,,,,,,,,,,,176.0,,,,,,,1126437.0,,,,,,,,,,,,,,,,,,,,,101073.86885937843,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,
2026-03-26,FX,Exotic,,,,,13712.541231,,,,,,,,,,,,,,13.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1054.8108639230768,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-26,FX,_CNH,CNH,,13712.541231,,,,,,,,,,,,,,13.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1054.8108639230768,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-26,FX,___GMTrade,GMTrade,,,,,,51062152.405884385,,,,,,,,,,,,,,1006.0,,,,,,,7384644.101064811,,,,,,,,,,,,,,,,,,,,,50757.60676529263,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-26,FX,_GBP,GBP,,7713672.29546199,,,,,,,,,,,,,,217.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,35546.876937612855,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,
2026-03-26,FX,GMTrade,,,,,,51062152.405884385,,,,,,,,,,,,,,1006.0,,,,,,,7384644.101064811,,,,,,,,,,,,,,,,,,,,,50757.60676529263,,,,,,,,,,,,,,1,,,,,,,#545cf8,,
2026-03-26,FX,__Emerging Markets,Emerging Markets,,,13712.541231,,,,,,,,,,,,,,13.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1054.8108639230768,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,
2026-03-26,FX,___Flash Trade,Flash Trade,,,,,,219410.17324,,,,,,,,,,,,,,42.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,5224.051743809524,,,,,,,,,,,,,,3,,,,,,,#904ea6,
2026-03-26,FX,_CHF,CHF,,9828272.035951316,,,,,,,,,,,,,,142.0,,,,,,,3342344.9590552826,,,,,,,,,,,,,,,,,,,,,69213.18335176984,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,
2026-03-25,FX,Total,,188072634.4339626,,,,,,,996788.3014,,,,,,,19257.0,,,,,,,13871812.659585644,,,,,,,0.0,,,,,,,188.6786132720584,,,,,,,9766.4555452024,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-25,FX,_EUR,EUR,,3059124.852696909,,,,,,,563926.5224,,,,,,,8849.0,,,,,,,0.0,,,,,,,0.0,,,,,,,5.424686960417574,,,,,,,345.70288763667185,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-25,FX,_JPY,JPY,,27275986.676010635,,,,,,,432861.779,,,,,,,8836.0,,,,,,,2193813.7756310846,,,,,,,0.0,,,,,,,63.01315569839359,,,,,,,3086.9156491637204,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-25,FX,__Developed Markets,Developed Markets,,,188023402.79656762,,,,,,,996788.3014,,,,,,,19243.0,,,,,,,13871812.659585644,,,,,,,0.0,,,,,,,188.62922300802157,,,,,,,9771.00258777569,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-25,FX,Major,,,,,188023402.79656762,,,,,,,996788.3014,,,,,,,19243.0,,,,,,,13871812.65958564,,,,,,,0.0,,,,,,,188.62922300802157,,,,,,,9771.00258777569,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,
2026-03-25,FX,Pacifica,,,,,,431406.29867999995,,,,,,,996788.3014,,,,,,,17315.0,,,,,,,,,,,,,,,,,,,,,0.43279630998285706,,,,,,,24.91517751544903,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-25,FX,___Pacifica,Pacifica,,,,,,431406.29867999995,,,,,,,996788.3014,,,,,,,17315.0,,,,,,,,,,,,,,,,,,,,,0.43279630998285706,,,,,,,24.91517751544903,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-25,FX,_CAD,CAD,,40396734.63591186,,,,,,,,,,,,,,388.0,,,,,,,3271037.3585001733,,,,,,,,,,,,,,,,,,,,,104115.29545338108,,,,,,,,,,,,,,5,,,,,,,#f0384a,,,,,
2026-03-25,FX,_AUD,AUD,,17141676.737082843,,,,,,,,,,,,,,159.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,107809.28765460907,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,
2026-03-25,FX,_NZD,NZD,,20206695.045651432,,,,,,,,,,,,,,288.0,,,,,,,1207161.8878590753,,,,,,,,,,,,,,,,,,,,,70162.13557517859,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,,
2026-03-25,FX,__Emerging Markets,Emerging Markets,,,49231.637395000005,,,,,,,,,,,,,,14.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,3516.545528214286,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,
2026-03-25,FX,_CNH,CNH,,49231.637395000005,,,,,,,,,,,,,,14.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,3516.545528214286,,,,,,,,,,,,,,9,,,,,,,#8066e6,,,,,
2026-03-25,FX,Exotic,,,,,49231.637395000005,,,,,,,,,,,,,,14.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,3516.545528214286,,,,,,,,,,,,,,2,,,,,,,#f79009,,,
2026-03-25,FX,___GMTrade,GMTrade,,,,,,187560641.5820386,,,,,,,,,,,,,,1910.0,,,,,,,13871812.659585642,,,,,,,,,,,,,,,,,,,,,98199.28878640765,,,,,,,,,,,,,,1,,,,,,,#545cf8,
2026-03-25,FX,_GBP,GBP,,21522745.958446916,,,,,,,,,,,,,,244.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,88207.97523953654,,,,,,,,,,,,,,6,,,,,,,#00bfa5,,,,,
2026-03-25,FX,GMTrade,,,,,,187560641.5820386,,,,,,,,,,,,,,1910.0,,,,,,,13871812.659585642,,,,,,,,,,,,,,,,,,,,,98199.28878640765,,,,,,,,,,,,,,1,,,,,,,#545cf8,,
2026-03-25,FX,___Flash Trade,Flash Trade,,,,,,80586.55324400001,,,,,,,,,,,,,,32.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2518.3297888750003,,,,,,,,,,,,,,3,,,,,,,#904ea6,
2026-03-25,FX,Flash Trade,,,,,,80586.55324400001,,,,,,,,,,,,,,32.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2518.3297888750003,,,,,,,,,,,,,,3,,,,,,,#904ea6,,
2026-03-25,FX,_CHF,CHF,,58420438.89076702,,,,,,,,,,,,,,479.0,,,,,,,7199799.637595308,,,,,,,,,,,,,,,,,,,,,121963.33797654911,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,
2026-03-24,FX,Total,,190045027.34513602,,,,,,,985135.66138,,,,,,,19610.0,,,,,,,40565004.535525426,,,,,,,4.0,,,,,,,192.91254473410973,,,,,,,9691.230359262418,,,,,,,2499.92933,,,,,,,1.0,,,,,,,#545cf8,,,,,,
2026-03-24,FX,_EUR,EUR,,375835.0272779303,,,,,,,579574.9191599999,,,,,,,8838.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.6484666862786995,,,,,,,42.52489559605457,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,
2026-03-24,FX,_JPY,JPY,,44292864.38579715,,,,,,,405560.74222,,,,,,,8903.0,,,,,,,4281305.570380801,,,,,,,1.0,,,,,,,109.21388530690206,,,,,,,4975.049352554998,,,,,,,416.686904,,,,,,,4,,,,,,,#63b512,,,,,
2026-03-24,FX,__Developed Markets,Developed Markets,,,189708615.25918904,,,,,,,985135.66138,,,,,,,19561.0,,,,,,,40564587.88222643,,,,,,,3.0,,,,,,,192.57105665370085,,,,,,,9698.308637553757,,,,,,,3194.3546736666667,,,,,,,1,,,,,,,#545cf8,,,,
2026-03-24,FX,Major,,,,,189708615.25918898,,,,,,,985135.66138,,,,,,,19561.0,,,,,,,40564587.88222643,,,,,,,3.0,,,,,,,192.5710566537008,,,,,,,9698.308637553753,,,,,,,3194.3546736666667,,,,,,,1,,,,,,,#545cf8,,,
2026-03-24,FX,Pacifica,,,,,,163496.3913733333,,,,,,,985135.66138,,,,,,,17015.0,,,,,,,,,,,,,,,,,,,,,0.16596332645628106,,,,,,,9.608956295817414,,,,,,,,,,,,,,2,,,,,,,#f79009,,
2026-03-24,FX,___Pacifica,Pacifica,,,,,,163496.3913733333,,,,,,,985135.66138,,,,,,,17015.0,,,,,,,,,,,,,,,,,,,,,0.16596332645628106,,,,,,,9.608956295817414,,,,,,,,,,,,,,2,,,,,,,#f79009,
2026-03-24,FX,Flash Trade,,,,,,381115.37547300005,,,,,,,,,,,,,,64.0,,,,,,,9999.71732,,,,,,,4.0,,,,,,,,,,,,,,5954.927741765626,,,,,,,2499.92933,,,,,,,3,,,,,,,#904ea6,,
2026-03-24,FX,__Emerging Markets,Emerging Markets,,,336412.085947,,,,,,,,,,,,,,49.0,,,,,,,416.653299,,,,,,,1.0,,,,,,,,,,,,,,6865.552774428572,,,,,,,416.653299,,,,,,,2,,,,,,,#f79009,,,,
2026-03-24,FX,___Flash Trade,Flash Trade,,,,,,381115.37547300005,,,,,,,,,,,,,,64.0,,,,,,,9999.71732,,,,,,,4.0,,,,,,,,,,,,,,5954.927741765626,,,,,,,2499.92933,,,,,,,3,,,,,,,#904ea6,
2026-03-24,FX,Exotic,,,,,336412.085947,,,,,,,,,,,,,,49.0,,,,,,,416.653299,,,,,,,1.0,,,,,,,,,,,,,,6865.552774428572,,,,,,,416.653299,,,,,,,2,,,,,,,#f79009,,,
2026-03-24,FX,___GMTrade,GMTrade,,,,,,189500415.5782897,,,,,,,,,,,,,,2531.0,,,,,,,40555004.81820543,,,,,,,,,,,,,,,,,,,,,74871.75645131951,,,,,,,,,,,,,,1,,,,,,,#545cf8,
