date,blockchain,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3,x
2026-04-26,solana,Index,Total,,62684.04707999999,,,,,,,404575.74201000005,,,,,,,11948.0,,,,,,,,,,,,,,,,,,,,,0.15493772999976504,,,,,,,5.2464050117174414,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-26,solana,Index,_SP500,SP500,,53040.548879999995,,,,,,,363087.52689000004,,,,,,,6205.0,,,,,,,,,,,,,,,,,,,,,0.14608199112295314,,,,,,,8.548033663174857,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-26,solana,Index,_URNM,URNM,,9643.498199999998,,,,,,,41488.21511999999,,,,,,,5743.0,,,,,,,,,,,,,,,,,,,,,0.23243945713517114,,,,,,,1.6791743339717915,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-26,solana,Index,__Equity,Equity,,,53040.548879999995,,,,,,,363087.52689000004,,,,,,,6205.0,,,,,,,,,,,,,,,,,,,,,0.14608199112295314,,,,,,,8.548033663174857,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-26,solana,Index,__Commodity,Commodity,,,9643.498199999998,,,,,,,41488.21511999999,,,,,,,5743.0,,,,,,,,,,,,,,,,,,,,,0.23243945713517114,,,,,,,1.6791743339717915,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-26,solana,Index,Broad Market,,,,,53040.548879999995,,,,,,,363087.52689000004,,,,,,,6205.0,,,,,,,,,,,,,,,,,,,,,0.14608199112295314,,,,,,,8.548033663174857,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-26,solana,Index,Miners,,,,,9643.498199999998,,,,,,,41488.21511999999,,,,,,,5743.0,,,,,,,,,,,,,,,,,,,,,0.23243945713517114,,,,,,,1.6791743339717915,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-26,solana,Index,Pacifica,,,,,,62684.04707999999,,,,,,,404575.74201000005,,,,,,,11948.0,,,,,,,,,,,,,,,,,,,,,0.15493772999976504,,,,,,,5.2464050117174414,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-26,solana,Index,___Pacifica,Pacifica,,,,,,62684.04707999999,,,,,,,404575.74201000005,,,,,,,11948.0,,,,,,,,,,,,,,,,,,,,,0.15493772999976504,,,,,,,5.2464050117174414,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-26,solana,Index,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-26,solana,Index,Large Cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-26,solana,Index,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-26,solana,Index,_QQQ,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-26,solana,Index,___GMTrade,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-26,solana,Index,___Flash Trade,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-26,solana,Index,_SPY,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-25,solana,Index,Total,,69624.61723333335,,,,,,,421891.0816,,,,,,,12019.0,,,,,,,,,,,,,,,,,,,,,0.1650298389083875,,,,,,,5.792879377097375,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-25,solana,Index,_SP500,SP500,,47408.49120000001,,,,,,,382298.448,,,,,,,6113.0,,,,,,,,,,,,,,,,,,,,,0.12400911237808639,,,,,,,7.7553559954196,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-25,solana,Index,_URNM,URNM,,22216.126033333334,,,,,,,39592.6336,,,,,,,5906.0,,,,,,,,,,,,,,,,,,,,,0.5611176628910418,,,,,,,3.7616197144147194,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-25,solana,Index,__Equity,Equity,,,47408.49120000001,,,,,,,382298.448,,,,,,,6113.0,,,,,,,,,,,,,,,,,,,,,0.12400911237808639,,,,,,,7.7553559954196,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-25,solana,Index,__Commodity,Commodity,,,22216.126033333334,,,,,,,39592.6336,,,,,,,5906.0,,,,,,,,,,,,,,,,,,,,,0.5611176628910418,,,,,,,3.7616197144147194,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-25,solana,Index,Broad Market,,,,,47408.49120000001,,,,,,,382298.448,,,,,,,6113.0,,,,,,,,,,,,,,,,,,,,,0.12400911237808639,,,,,,,7.7553559954196,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-25,solana,Index,Miners,,,,,22216.126033333334,,,,,,,39592.6336,,,,,,,5906.0,,,,,,,,,,,,,,,,,,,,,0.5611176628910418,,,,,,,3.7616197144147194,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-25,solana,Index,Pacifica,,,,,,69624.61723333335,,,,,,,421891.0816,,,,,,,12019.0,,,,,,,,,,,,,,,,,,,,,0.1650298389083875,,,,,,,5.792879377097375,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-25,solana,Index,___Pacifica,Pacifica,,,,,,69624.61723333335,,,,,,,421891.0816,,,,,,,12019.0,,,,,,,,,,,,,,,,,,,,,0.1650298389083875,,,,,,,5.792879377097375,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-25,solana,Index,___GMTrade,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-25,solana,Index,Large Cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-25,solana,Index,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-25,solana,Index,GMTrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-25,solana,Index,_QQQ,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-25,solana,Index,___Flash Trade,Flash Trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-25,solana,Index,_SPY,SPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-24,solana,Index,Total,,1186719.8508697997,,,,,,,423053.57452,,,,,,,12489.0,,,,,,,0.0,,,,,,,0.0,,,,,,,2.8051290010166245,,,,,,,95.0212067315077,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-24,solana,Index,_SP500,SP500,,134552.45295333336,,,,,,,376927.77760000003,,,,,,,6348.0,,,,,,,,,,,,,,,,,,,,,0.3569714437340352,,,,,,,21.196038587481624,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-24,solana,Index,_URNM,URNM,,16057.488420000001,,,,,,,46125.79692,,,,,,,5754.0,,,,,,,,,,,,,,,,,,,,,0.3481238155700574,,,,,,,2.790665349322211,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-24,solana,Index,__Equity,Equity,,,1170662.3624497997,,,,,,,376927.77760000003,,,,,,,6735.0,,,,,,,0.0,,,,,,,0.0,,,,,,,3.1058001877805874,,,,,,,173.81772270969557,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-24,solana,Index,__Commodity,Commodity,,,16057.488420000001,,,,,,,46125.79692,,,,,,,5754.0,,,,,,,,,,,,,,,,,,,,,0.3481238155700574,,,,,,,2.790665349322211,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-24,solana,Index,Broad Market,,,,,440973.88817657565,,,,,,,376927.77760000003,,,,,,,6504.0,,,,,,,0.0,,,,,,,0.0,,,,,,,1.1699161334947887,,,,,,,67.80041331128162,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-24,solana,Index,Miners,,,,,16057.488420000001,,,,,,,46125.79692,,,,,,,5754.0,,,,,,,,,,,,,,,,,,,,,0.3481238155700574,,,,,,,2.790665349322211,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-24,solana,Index,Pacifica,,,,,,150609.94137333336,,,,,,,423053.57452,,,,,,,12102.0,,,,,,,,,,,,,,,,,,,,,0.3560067812787461,,,,,,,12.445045560513416,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-24,solana,Index,___Pacifica,Pacifica,,,,,,150609.94137333336,,,,,,,423053.57452,,,,,,,12102.0,,,,,,,,,,,,,,,,,,,,,0.3560067812787461,,,,,,,12.445045560513416,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-24,solana,Index,Flash Trade,,,,,,6846.449855,,,,,,,,,,,,,,3.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2282.1499516666668,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-24,solana,Index,GMTrade,,,,,,1029263.4596414662,,,,,,,,,,,,,,384.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2680.3735928163183,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-24,solana,Index,_QQQ,QQQ,,729688.4742732239,,,,,,,,,,,,,,231.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3158.82456395335,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-24,solana,Index,Large Cap,,,,,729688.4742732239,,,,,,,,,,,,,,231.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3158.82456395335,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-24,solana,Index,___Flash Trade,Flash Trade,,,,,,6846.449855,,,,,,,,,,,,,,3.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2282.1499516666668,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-24,solana,Index,___GMTrade,GMTrade,,,,,,1029263.4596414662,,,,,,,,,,,,,,384.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2680.3735928163183,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-24,solana,Index,_SPY,SPY,,306421.4352232423,,,,,,,,,,,,,,156.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1964.2399693797586,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-23,solana,Index,Total,,835969.9374425118,,,,,,,419435.99389000004,,,,,,,12336.0,,,,,,,0.0,,,,,,,0.0,,,,,,,1.9930810650975048,,,,,,,67.76669402095588,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-23,solana,Index,_SP500,SP500,,75009.83228000002,,,,,,,365873.01374,,,,,,,6257.0,,,,,,,,,,,,,,,,,,,,,0.2050160286850349,,,,,,,11.988146440786322,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-23,solana,Index,_URNM,URNM,,16579.51052,,,,,,,53562.98015,,,,,,,5802.0,,,,,,,,,,,,,,,,,,,,,0.3095330109260173,,,,,,,2.8575509341606344,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-23,solana,Index,__Equity,Equity,,,819390.4269225118,,,,,,,365873.01374,,,,,,,6534.0,,,,,,,0.0,,,,,,,0.0,,,,,,,2.23954868533921,,,,,,,125.40410574265562,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-23,solana,Index,__Commodity,Commodity,,,16579.51052,,,,,,,53562.98015,,,,,,,5802.0,,,,,,,,,,,,,,,,,,,,,0.3095330109260173,,,,,,,2.8575509341606344,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-23,solana,Index,Broad Market,,,,,324494.615312001,,,,,,,365873.01374,,,,,,,6370.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.8869050274984105,,,,,,,50.941069907692466,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-23,solana,Index,Miners,,,,,16579.51052,,,,,,,53562.98015,,,,,,,5802.0,,,,,,,,,,,,,,,,,,,,,0.3095330109260173,,,,,,,2.8575509341606344,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-23,solana,Index,Pacifica,,,,,,91589.34280000001,,,,,,,419435.99389000004,,,,,,,12059.0,,,,,,,,,,,,,,,,,,,,,0.21836309743130902,,,,,,,7.595102645327143,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-23,solana,Index,___Pacifica,Pacifica,,,,,,91589.34280000001,,,,,,,419435.99389000004,,,,,,,12059.0,,,,,,,,,,,,,,,,,,,,,0.21836309743130902,,,,,,,7.595102645327143,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-23,solana,Index,_SPY,SPY,,249484.78303200103,,,,,,,,,,,,,,113.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2207.8299383362923,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-23,solana,Index,Flash Trade,,,,,,46799.265543999994,,,,,,,,,,,,,,11.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,4254.4786858181815,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-23,solana,Index,GMTrade,,,,,,697581.3290985117,,,,,,,,,,,,,,266.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2622.486199618465,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-23,solana,Index,Large Cap,,,,,494895.81161051075,,,,,,,,,,,,,,164.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3017.657387868968,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-23,solana,Index,___GMTrade,GMTrade,,,,,,697581.3290985117,,,,,,,,,,,,,,266.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2622.486199618465,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-23,solana,Index,___Flash Trade,Flash Trade,,,,,,46799.265543999994,,,,,,,,,,,,,,11.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,4254.4786858181815,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-23,solana,Index,_QQQ,QQQ,,494895.81161051075,,,,,,,,,,,,,,164.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3017.657387868968,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-22,solana,Index,Total,,575399.8899666949,,,,,,,400798.19269000005,,,,,,,12344.0,,,,,,,9978.255990280117,,,,,,,0.0,,,,,,,1.435634941626949,,,,,,,46.61373055465772,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-22,solana,Index,_SP500,SP500,,113377.2222,,,,,,,352353.71154000005,,,,,,,6345.0,,,,,,,,,,,,,,,,,,,,,0.3217710456474904,,,,,,,17.868750543735224,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-22,solana,Index,_URNM,URNM,,9187.58988,,,,,,,48444.48115000001,,,,,,,5774.0,,,,,,,,,,,,,,,,,,,,,0.18965194098275523,,,,,,,1.5912001870453758,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-22,solana,Index,__Equity,Equity,,,566212.3000866949,,,,,,,352353.71154000005,,,,,,,6570.0,,,,,,,9978.255990280117,,,,,,,0.0,,,,,,,1.606942914300527,,,,,,,86.18147642111033,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-22,solana,Index,__Commodity,Commodity,,,9187.58988,,,,,,,48444.48115000001,,,,,,,5774.0,,,,,,,,,,,,,,,,,,,,,0.18965194098275523,,,,,,,1.5912001870453758,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-22,solana,Index,Broad Market,,,,,276743.6202359781,,,,,,,352353.71154000005,,,,,,,6440.0,,,,,,,2424.9783066084287,,,,,,,0.0,,,,,,,0.7854142334032473,,,,,,,42.9726118378848,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-22,solana,Index,Miners,,,,,9187.58988,,,,,,,48444.48115000001,,,,,,,5774.0,,,,,,,,,,,,,,,,,,,,,0.18965194098275523,,,,,,,1.5912001870453758,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-22,solana,Index,Pacifica,,,,,,122564.81208,,,,,,,400798.19269000005,,,,,,,12119.0,,,,,,,,,,,,,,,,,,,,,0.30580180828010506,,,,,,,10.113442699892731,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-22,solana,Index,___Pacifica,Pacifica,,,,,,122564.81208,,,,,,,400798.19269000005,,,,,,,12119.0,,,,,,,,,,,,,,,,,,,,,0.30580180828010506,,,,,,,10.113442699892731,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-22,solana,Index,Large Cap,,,,,289468.6798507168,,,,,,,,,,,,,,130.0,,,,,,,7553.277683671688,,,,,,,,,,,,,,,,,,,,,2226.6821526978215,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-22,solana,Index,_QQQ,QQQ,,289468.6798507168,,,,,,,,,,,,,,130.0,,,,,,,7553.277683671688,,,,,,,,,,,,,,,,,,,,,2226.6821526978215,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-22,solana,Index,___GMTrade,GMTrade,,,,,,436762.6461136949,,,,,,,,,,,,,,218.0,,,,,,,9978.255990280117,,,,,,,,,,,,,,,,,,,,,2003.4983766683251,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-22,solana,Index,___Flash Trade,Flash Trade,,,,,,16072.431773,,,,,,,,,,,,,,7.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2296.061681857143,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-22,solana,Index,_SPY,SPY,,163366.39803597808,,,,,,,,,,,,,,95.0,,,,,,,2424.9783066084287,,,,,,,0.0,,,,,,,,,,,,,,1719.6462951155588,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-22,solana,Index,GMTrade,,,,,,436762.6461136949,,,,,,,,,,,,,,218.0,,,,,,,9978.255990280117,,,,,,,,,,,,,,,,,,,,,2003.4983766683251,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-22,solana,Index,Flash Trade,,,,,,16072.431773,,,,,,,,,,,,,,7.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,2296.061681857143,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-21,solana,Index,Total,,600936.9646998699,,,,,,,393190.88925,,,,,,,12442.0,,,,,,,0.0,,,,,,,0.0,,,,,,,1.5283593316369546,,,,,,,48.29906483683249,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-21,solana,Index,_SP500,SP500,,157638.117,,,,,,,346725.58203,,,,,,,6242.0,,,,,,,,,,,,,,,,,,,,,0.45464807089533,,,,,,,25.25442438321051,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-21,solana,Index,_URNM,URNM,,9555.573466666665,,,,,,,46465.307219999995,,,,,,,5800.0,,,,,,,,,,,,,,,,,,,,,0.20564963492921173,,,,,,,1.6475126666666664,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-21,solana,Index,__Equity,Equity,,,591381.3912332032,,,,,,,346725.58203,,,,,,,6642.0,,,,,,,0.0,,,,,,,0.0,,,,,,,1.7056179926811248,,,,,,,89.03664426877495,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-21,solana,Index,__Commodity,Commodity,,,9555.573466666665,,,,,,,46465.307219999995,,,,,,,5800.0,,,,,,,,,,,,,,,,,,,,,0.20564963492921173,,,,,,,1.6475126666666664,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-21,solana,Index,Broad Market,,,,,320625.2990405867,,,,,,,346725.58203,,,,,,,6402.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.924723515246259,,,,,,,50.08205233373738,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-21,solana,Index,Miners,,,,,9555.573466666665,,,,,,,46465.307219999995,,,,,,,5800.0,,,,,,,,,,,,,,,,,,,,,0.20564963492921173,,,,,,,1.6475126666666664,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-21,solana,Index,Pacifica,,,,,,167193.69046666665,,,,,,,393190.88925,,,,,,,12042.0,,,,,,,,,,,,,,,,,,,,,0.4252226972643839,,,,,,,13.884212794109505,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-21,solana,Index,___Pacifica,Pacifica,,,,,,167193.69046666665,,,,,,,393190.88925,,,,,,,12042.0,,,,,,,,,,,,,,,,,,,,,0.4252226972643839,,,,,,,13.884212794109505,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-21,solana,Index,___Flash Trade,Flash Trade,,,,,,25588.213128000003,,,,,,,,,,,,,,14.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1827.7295091428573,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-04-21,solana,Index,Large Cap,,,,,270756.09219261655,,,,,,,,,,,,,,240.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1128.1503841359022,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
2026-04-21,solana,Index,GMTrade,,,,,,408155.06110520323,,,,,,,,,,,,,,386.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1057.3965313606302,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-04-21,solana,Index,Flash Trade,,,,,,25588.213128000003,,,,,,,,,,,,,,14.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1827.7295091428573,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-04-21,solana,Index,_SPY,SPY,,162987.18204058672,,,,,,,,,,,,,,160.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1018.669887753667,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,,True
2026-04-21,solana,Index,___GMTrade,GMTrade,,,,,,408155.06110520323,,,,,,,,,,,,,,386.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1057.3965313606302,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-04-21,solana,Index,_QQQ,QQQ,,270756.09219261655,,,,,,,,,,,,,,240.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1128.1503841359022,,,,,,,,,,,,,,4,,,,,,,#63b512,,,,,,True
2026-04-20,solana,Index,Total,,618169.5105745735,,,,,,,408948.41692,,,,,,,12361.0,,,,,,,104738.6948702602,,,,,,,0.0,,,,,,,1.5116075402133227,,,,,,,50.009668358108044,,,,,,,,,,,,,,1.0,,,,,,,#545cf8,,,,,,,True
2026-04-20,solana,Index,_SP500,SP500,,121081.93160000001,,,,,,,360414.85868,,,,,,,6113.0,,,,,,,,,,,,,,,,,,,,,0.3359515532835024,,,,,,,19.807284737444792,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,,True
2026-04-20,solana,Index,_URNM,URNM,,33149.579986666664,,,,,,,48533.55824,,,,,,,5995.0,,,,,,,,,,,,,,,,,,,,,0.6830238949870712,,,,,,,5.529537946066166,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,,True
2026-04-20,solana,Index,__Equity,Equity,,,585019.9305879069,,,,,,,360414.85868,,,,,,,6366.0,,,,,,,104738.6948702602,,,,,,,0.0,,,,,,,1.623184828534847,,,,,,,91.89756999495866,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-04-20,solana,Index,__Commodity,Commodity,,,33149.579986666664,,,,,,,48533.55824,,,,,,,5995.0,,,,,,,,,,,,,,,,,,,,,0.6830238949870712,,,,,,,5.529537946066166,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,,True
2026-04-20,solana,Index,Broad Market,,,,,282395.12628008646,,,,,,,360414.85868,,,,,,,6204.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.7835279802679151,,,,,,,45.51823441007196,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,,True
2026-04-20,solana,Index,Miners,,,,,33149.579986666664,,,,,,,48533.55824,,,,,,,5995.0,,,,,,,,,,,,,,,,,,,,,0.6830238949870712,,,,,,,5.529537946066166,,,,,,,,,,,,,,2,,,,,,,#f79009,,,,True
2026-04-20,solana,Index,Pacifica,,,,,,154231.5115866667,,,,,,,408948.41692,,,,,,,12108.0,,,,,,,,,,,,,,,,,,,,,0.37714172547301494,,,,,,,12.737984108578353,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-04-20,solana,Index,___Pacifica,Pacifica,,,,,,154231.5115866667,,,,,,,408948.41692,,,,,,,12108.0,,,,,,,,,,,,,,,,,,,,,0.37714172547301494,,,,,,,12.737984108578353,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-04-20,solana,Index,Large Cap,,,,,302624.80430782045,,,,,,,,,,,,,,162.0,,,,,,,104738.6948702602,,,,,,,,,,,,,,,,,,,,,1868.0543475791385,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,True
