date,mc_usd
2023-03-08,1705586331.0
2023-03-09,1705699644.0
2023-03-10,1702243881.0
2023-03-11,1698615078.0
2023-03-12,1626738685.0
2023-03-13,1651411594.0
2023-03-14,1630529803.0
2023-03-15,1604955120.0
2023-03-16,1609544181.0
2023-03-17,1591880220.0
2023-03-18,1577378845.0
2023-03-19,1588947597.0
2023-03-20,1591611159.0
2023-03-21,1575887664.0
2023-03-22,1557024847.0
2023-03-23,1543498650.0
2023-03-24,1523460244.0
2023-03-25,1567810569.0
2023-03-26,1568987055.0
2023-03-27,1543389822.0
2023-03-28,1525688387.0
2023-03-29,1516004509.0
2023-03-30,1515431780.0
2023-03-31,1517382168.0
2023-04-01,1517630807.0
2023-04-02,1519127259.0
2023-04-03,1515872505.0
2023-04-04,1511503786.0
2023-04-05,1509110551.0
2023-04-06,1517519251.0
2023-04-07,1514260715.0
2023-04-08,1507101999.0
2023-04-09,1515043827.0
2023-04-10,1552994035.0
2023-04-11,1535634270.0
2023-04-12,1520522008.0
2023-04-13,1513715293.0
2023-04-14,1510377645.0
2023-04-15,1518536139.0
2023-04-16,1505130628.0
2023-04-17,1499478343.0
2023-04-18,1503719515.0
2023-04-19,1484463836.0
2023-04-20,1473083742.0
2023-04-21,1454552305.0
2023-04-22,1441002972.0
2023-04-23,1465315404.0
2023-04-24,1459771686.0
2023-04-25,1449477460.0
2023-04-26,1464590971.0
2023-04-27,1466394342.0
2023-04-28,1521940203.0
2023-04-29,1517617953.0
2023-04-30,1518782542.0
2023-05-01,1511191863.0
2023-05-02,1500082528.0
2023-05-03,1508304300.0
2023-05-04,1497912452.0
2023-05-05,1489982075.0
2023-05-06,1493776668.0
2023-05-07,1492470034.0
2023-05-08,1482710406.0
2023-05-09,1484261128.0
2023-05-10,1474091488.0
2023-05-11,1492489652.0
2023-05-12,1501848867.0
2023-05-13,1488018981.0
2023-05-14,1491229143.0
2023-05-15,1488950390.0
2023-05-16,1490909963.0
2023-05-17,1489289475.0
2023-05-18,1455784943.0
2023-05-19,1476581702.0
2023-05-20,1486034429.0
2023-05-21,1491355121.0
2023-05-22,1479190408.0
2023-05-23,1508067615.0
2023-05-24,1515609184.0
2023-05-25,1512654439.0
2023-05-26,1528748276.0
2023-05-27,1528134905.0
2023-05-28,1516402102.0
2023-05-29,1521678458.0
2023-05-30,1517168297.0
2023-05-31,1494913400.0
2023-06-01,1490534139.0
2023-06-02,1503532500.0
2023-06-03,1496199620.0
2023-06-04,1488586915.0
2023-06-05,1486412644.0
2023-06-06,1463773065.0
2023-06-07,1442086351.0
2023-06-08,1452344767.0
2023-06-09,1442339524.0
2023-06-10,1399761897.0
2023-06-11,1396211466.0
2023-06-12,1405145368.0
2023-06-13,1384723482.0
2023-06-14,1390116049.0
2023-06-15,1408943225.0
2023-06-16,1402599962.0
2023-06-17,1405002135.0
2023-06-18,1388572175.0
2023-06-19,1382045194.0
2023-06-20,1414363673.0
2023-06-21,1423221757.0
2023-06-22,1421132816.0
2023-06-23,1449564474.0
2023-06-24,1450437897.0
2023-06-25,1452004901.0
2023-06-26,1448527781.0
2023-06-27,1445985623.0
2023-06-28,1436685606.0
2023-06-29,1423796605.0
2023-06-30,1412951932.0
2023-07-01,1427913519.0
2023-07-02,1425089350.0
2023-07-03,1425502429.0
2023-07-04,1420909867.0
2023-07-05,1417584904.0
2023-07-06,1410042714.0
2023-07-07,1414092581.0
2023-07-08,1413198435.0
2023-07-09,1408401834.0
2023-07-10,1406016590.0
2023-07-11,1404222723.0
2023-07-12,1397913287.0
2023-07-13,1415875604.0
2023-07-14,1414669370.0
2023-07-15,1389105693.0
2023-07-16,1408065314.0
2023-07-17,1404283097.0
2023-07-18,1398120636.0
2023-07-19,1397567844.0
2023-07-20,1389146061.0
2023-07-21,1379498009.0
2023-07-22,1379862466.0
2023-07-23,1384864091.0
2023-07-24,1372019423.0
