date,mc_usd
2023-12-30,1991499413.0
2023-12-31,1985143250.0
2024-01-01,1998832390.0
2024-01-02,2007167379.0
2024-01-03,1976520321.0
2024-01-04,1985370364.0
2024-01-05,1998676688.0
2024-01-06,2004257918.0
2024-01-07,1988619046.0
2024-01-08,2003555616.0
2024-01-09,2011994217.0
2024-01-10,1988810960.0
2024-01-11,2039167653.0
2024-01-12,2036728964.0
2024-01-13,2048177465.0
2024-01-14,2067409718.0
2024-01-15,2079700998.0
2024-01-16,2089022666.0
2024-01-17,2083767319.0
2024-01-18,2091427811.0
2024-01-19,2094117603.0
2024-01-20,2099145012.0
2024-01-21,2103635420.0
2024-01-22,2130869636.0
2024-01-23,2144455888.0
2024-01-24,2138130743.0
2024-01-25,2099066637.0
2024-01-26,2103532852.0
2024-01-27,2109006121.0
2024-01-28,2109555790.0
2024-01-29,2120024188.0
2024-01-30,2116992239.0
2024-01-31,2116524297.0
2024-02-01,2123540144.0
2024-02-02,2138398500.0
2024-02-03,2149690899.0
2024-02-04,2149254084.0
2024-02-05,2160268791.0
2024-02-06,2166494029.0
2024-02-07,2169904600.0
2024-02-08,2184236633.0
2024-02-09,2184868640.0
2024-02-10,2208974262.0
2024-02-11,2228963766.0
2024-02-12,2243030947.0
2024-02-13,2252439774.0
2024-02-14,2254504004.0
2024-02-15,2266912454.0
2024-02-16,2242524925.0
2024-02-17,2239242816.0
2024-02-18,2246785455.0
2024-02-19,2252911467.0
2024-02-20,2256282852.0
2024-02-21,2267372813.0
2024-02-22,2289867844.0
2024-02-23,2291884445.0
2024-02-24,2303221846.0
2024-02-25,2317178110.0
2024-02-26,2318291834.0
2024-02-27,2312305353.0
2024-02-28,2328931396.0
2024-02-29,2338890338.0
2024-03-01,2353825494.0
2024-03-02,2353303301.0
2024-03-03,2382470803.0
2024-03-04,2391870249.0
2024-03-05,2396657767.0
2024-03-06,2416509746.0
2024-03-07,2449165963.0
2024-03-08,2487562271.0
2024-03-09,2509870137.0
2024-03-10,2512283630.0
2024-03-11,2489749652.0
2024-03-12,2537146911.0
2024-03-13,2570348496.0
2024-03-14,2569936593.0
2024-03-15,2587828252.0
2024-03-16,2594582934.0
2024-03-17,2595580085.0
2024-03-18,2607796905.0
2024-03-19,2613106402.0
2024-03-20,2623249133.0
2024-03-21,2616305300.0
2024-03-22,2617538324.0
2024-03-23,2611999357.0
2024-03-24,2617647872.0
2024-03-25,2612681977.0
2024-03-26,3417148512.0
2024-03-27,3406384778.0
2024-03-28,3398796036.0
2024-03-29,3416310742.0
2024-03-30,3401358039.0
2024-03-31,3407948971.0
2024-04-01,3404092723.0
2024-04-02,3429139786.0
2024-04-03,3427360552.0
2024-04-04,3409385883.0
2024-04-05,3405987313.0
2024-04-06,3417804211.0
2024-04-07,3415090703.0
2024-04-08,3405699785.0
2024-04-09,3400775339.0
2024-04-10,3415904263.0
2024-04-11,3413272056.0
2024-04-12,3413840110.0
2024-04-13,3426768884.0
2024-04-14,3453940885.0
2024-04-15,3462301639.0
2024-04-16,3459127577.0
2024-04-17,3423837249.0
2024-04-18,3408221463.0
2024-04-19,3427016949.0
2024-04-20,3450756124.0
2024-04-21,3457743104.0
2024-04-22,3441929120.0
2024-04-23,3444192969.0
2024-04-24,3504774071.0
2024-04-25,3507234714.0
2024-04-26,3507145417.0
2024-04-27,3502522062.0
2024-04-28,3495482608.0
2024-04-29,3482090259.0
2024-04-30,3480097096.0
2024-05-01,3853169175.0
2024-05-02,3852974367.0
2024-05-03,3888320761.0
2024-05-04,3909469126.0
2024-05-05,3917009385.0
2024-05-06,3911138974.0
2024-05-07,3925643091.0
2024-05-08,3911781080.0
2024-05-09,3911989632.0
2024-05-10,3912944922.0
2024-05-11,3910665727.0
2024-05-12,3916620348.0
2024-05-13,3918295688.0
2024-05-14,3936828780.0
2024-05-15,3923164953.0
2024-05-16,3946394253.0
2024-05-17,3964545080.0
2024-05-18,3979067109.0
2024-05-19,3968234623.0
2024-05-20,3955763828.0
2024-05-21,3959004425.0
2024-05-22,3948954838.0
2024-05-23,3975123940.0
2024-05-24,3963514707.0
2024-05-25,3989746634.0
2024-05-26,3985064193.0
2024-05-27,3952494639.0
2024-05-28,3957250818.0
2024-05-29,3952096693.0
2024-05-30,3954389029.0
2024-05-31,3962407470.0
2024-06-01,3951388717.0
2024-06-02,3950457729.0
2024-06-03,3936914481.0
2024-06-04,3935113037.0
2024-06-05,3956683452.0
2024-06-06,3965943368.0
2024-06-07,3983247577.0
2024-06-08,3974375152.0
2024-06-09,3978324603.0
2024-06-10,3976189205.0
2024-06-11,3987688917.0
2024-06-12,3992061739.0
2024-06-13,3989083824.0
2024-06-14,3996852893.0
2024-06-15,3996414491.0
2024-06-16,4006185425.0
2024-06-17,4017806528.0
2024-06-18,4009842560.0
2024-06-19,4015624691.0
2024-06-20,4018457290.0
2024-06-21,4023272543.0
2024-06-22,4046963276.0
2024-06-23,4054974129.0
2024-06-24,4049107303.0
2024-06-25,4037685049.0
2024-06-26,4062879360.0
2024-06-27,4054877305.0
2024-06-28,4043343277.0
2024-06-29,4017276284.0
2024-06-30,4014467593.0
2024-07-01,4019868122.0
2024-07-02,4046120027.0
2024-07-03,4032773090.0
2024-07-04,4026913973.0
2024-07-05,4069072395.0
2024-07-06,4108928374.0
2024-07-07,4126864336.0
2024-07-08,4138506461.0
2024-07-09,4141514831.0
2024-07-10,4151669917.0
2024-07-11,4162160703.0
2024-07-12,4175393896.0
2024-07-13,4216234354.0
2024-07-14,4228422604.0
2024-07-15,4232111630.0
2024-07-16,4277810452.0
2024-07-17,4281020630.0
2024-07-18,4295375397.0
2024-07-19,4295850140.0
2024-07-20,4327665011.0
2024-07-21,4343168945.0
2024-07-22,4359147873.0
2024-07-23,4337550493.0
2024-07-24,4338929018.0
2024-07-25,4349833527.0
2024-07-26,4352694208.0
2024-07-27,4399028611.0
2024-07-28,4426495348.0
2024-07-29,4433978352.0
2024-07-30,4457565514.0
2024-07-31,4453703975.0
2024-08-01,4460320283.0
2024-08-02,4462253541.0
2024-08-03,4449337571.0
2024-08-04,4461030487.0
2024-08-05,4469010249.0
2024-08-06,4510420193.0
2024-08-07,4552477356.0
2024-08-08,4607929686.0
2024-08-09,4527893046.0
2024-08-10,4532118887.0
2024-08-11,4524754196.0
2024-08-12,4537547556.0
2024-08-13,4527791786.0
2024-08-14,4524573478.0
2024-08-15,4535451621.0
2024-08-16,4532101955.0
2024-08-17,4533963973.0
2024-08-18,4537160999.0
2024-08-19,4540048416.0
2024-08-20,4557901344.0
2024-08-21,4567443434.0
2024-08-22,4560459325.0
2024-08-23,4564362625.0
2024-08-24,4564429746.0
2024-08-25,4570075886.0
2024-08-26,4566673529.0
2024-08-27,4589143275.0
2024-08-28,4601843897.0
2024-08-29,4610955211.0
2024-08-30,4610659350.0
2024-08-31,4659974163.0
2024-09-01,4653455336.0
2024-09-02,4667734617.0
2024-09-03,4646959930.0
2024-09-04,4647093704.0
2024-09-05,4645936475.0
2024-09-06,4621438098.0
2024-09-07,4643478450.0
2024-09-08,4657671051.0
2024-09-09,4659828980.0
2024-09-10,4677294743.0
2024-09-11,4672706369.0
2024-09-12,4665844721.0
2024-09-13,4668354920.0
2024-09-14,4669649106.0
2024-09-15,4694776780.0
2024-09-16,4702419081.0
2024-09-17,4677694134.0
2024-09-18,4653018807.0
2024-09-19,4624783748.0
2024-09-20,4631821579.0
2024-09-21,4624310494.0
2024-09-22,4630240131.0
2024-09-23,4614167065.0
2024-09-24,4621765731.0
2024-09-25,4624995769.0
2024-09-26,4630834612.0
2024-09-27,4636121829.0
2024-09-28,4640022709.0
2024-09-29,4648501541.0
2024-09-30,4634818507.0
2024-10-01,4616124577.0
2024-10-02,4537944242.0
2024-10-03,4530330072.0
2024-10-04,4522527892.0
2024-10-05,4466166033.0
2024-10-06,4487502683.0
2024-10-07,4467427582.0
2024-10-08,4496228068.0
2024-10-09,4465690693.0
2024-10-10,4478012365.0
2024-10-11,4475026090.0
2024-10-12,4424325916.0
2024-10-13,4432155388.0
2024-10-14,4448192902.0
2024-10-15,4473917887.0
2024-10-16,4497948507.0
2024-10-17,4456765579.0
2024-10-18,4467531051.0
2024-10-19,4459817186.0
2024-10-20,4452208205.0
2024-10-21,4450146012.0
2024-10-22,4401797470.0
2024-10-23,4411255716.0
2024-10-24,4431528497.0
2024-10-25,4398498602.0
2024-10-26,4419872728.0
2024-10-27,4428080264.0
2024-10-28,4446718664.0
2024-10-29,4334756411.0
2024-10-30,4384174190.0
2024-10-31,4443573157.0
2024-11-01,4446615075.0
2024-11-02,4461210255.0
2024-11-03,4453966205.0
2024-11-04,4480769555.0
2024-11-05,4478270008.0
2024-11-06,4472768568.0
2024-11-07,4527121033.0
2024-11-08,4549573490.0
2024-11-09,4554034538.0
2024-11-10,4587245389.0
2024-11-11,4721554404.0
2024-11-12,4763074941.0
2024-11-13,4860363659.0
2024-11-14,4914338554.0
2024-11-15,4975726550.0
2024-11-16,5040448772.0
2024-11-17,5107374262.0
2024-11-18,5125927135.0
2024-11-19,5183329217.0
2024-11-20,5184659691.0
2024-11-21,5190065897.0
2024-11-22,5198412957.0
2024-11-23,5221777488.0
2024-11-24,5286802697.0
