date,currency,volumes,txs
2025-05-17,USDC,1170926.8953726538,3167
2025-05-17,USDT,6740682.787361354,2185
2025-05-18,EURe,194352.88449250942,3653
2025-05-18,GBPe,16753.02435399999,202
2025-05-18,liquidUSD,13064.809999999996,116
2025-05-18,Other,499694.62383210164,1630
2025-05-18,USD24,12730.509999999984,1013
2025-05-18,USDC,927449.3052897276,2463
2025-05-18,USDT,5467630.723160557,6671
2025-05-19,EURe,274111.45632405294,4258
2025-05-19,GBPe,7965.767363119998,199
2025-05-19,liquidUSD,47971.080000000016,129
2025-05-19,Other,312706.96509027865,1611
2025-05-19,USD24,13460.379999999997,938
2025-05-19,USDC,1045935.6157814631,2643
2025-05-19,USDT,5619546.065906517,4118
2025-05-20,EURe,289934.839830023,4397
2025-05-20,GBPe,21251.29619994999,213
2025-05-20,liquidUSD,29645.55000000001,157
2025-05-20,Other,43706.95661080359,1360
2025-05-20,USD24,13042.530000000013,929
2025-05-20,USDC,1490470.833511835,3904
2025-05-20,USDT,10264502.780914117,9077
2025-05-21,EURe,258318.1546610865,4586
2025-05-21,GBPe,10503.30873692,186
2025-05-21,liquidUSD,58457.76999999998,180
2025-05-21,Other,38956.433636357644,1322
2025-05-21,USD24,14715.930000000004,912
2025-05-21,USDC,1299509.4995986496,2856
2025-05-21,USDT,6879578.378076159,8369
2025-05-22,EURe,299854.954366332,4486
2025-05-22,GBPe,11229.593105800002,195
2025-05-22,liquidUSD,26853.739999999994,181
2025-05-22,Other,197890.8362573751,1413
2025-05-22,USD24,8922.759999999991,946
2025-05-22,USDC,989623.9252854873,2946
2025-05-22,USDT,7518898.678452805,7406
2025-05-23,EURe,328511.050887932,5155
2025-05-23,GBPe,21599.997609329996,224
2025-05-23,liquidUSD,22270.269999999997,182
2025-05-23,Other,560521.2951213698,1640
2025-05-23,USD24,16357.760000000035,903
2025-05-23,USDC,1484461.6845130918,3490
2025-05-23,USDT,7723026.872775034,6836
2025-05-24,EURe,299049.0204386454,5447
2025-05-24,GBPe,11660.319854999992,226
2025-05-24,liquidUSD,16966.100000000006,241
2025-05-24,Other,54044.50796090886,1467
2025-05-24,USD24,10407.959999999983,932
2025-05-24,USDC,529034.1350278158,3097
2025-05-24,USDT,6859998.660878919,5210
2025-05-25,EURe,244124.22737519784,3837
2025-05-25,GBPe,20331.862125999993,190
2025-05-25,liquidUSD,16579.91999999999,227
2025-05-25,Other,296154.33991142,1570
2025-05-25,USD24,12189.039999999992,975
2025-05-25,USDC,357476.0510411362,2679
2025-05-25,USDT,5793997.628592759,5129
2025-05-26,EURe,261239.68246664526,4434
2025-05-26,GBPe,13568.064537599994,180
2025-05-26,liquidUSD,45977.59000000004,207
2025-05-26,Other,185385.07203387577,1332
2025-05-26,USD24,10651.629999999997,885
2025-05-26,USDC,1583127.3401693662,2944
2025-05-26,USDT,6204845.22860012,7682
2025-05-27,EURe,273541.1417187687,4610
2025-05-27,GBPe,16511.49426942001,199
2025-05-27,liquidUSD,14820.469999999996,197
2025-05-27,Other,174193.49515978506,1416
2025-05-27,USD24,9156.540000000005,900
2025-05-27,USDC,1392463.3304604273,3036
2025-05-27,USDT,7513724.501368547,7924
2025-05-28,EURe,306196.6535222396,4811
2025-05-28,GBPe,7925.201921700002,176
2025-05-28,liquidUSD,32693.140000000007,224
2025-05-28,Other,328466.882913816,1524
2025-05-28,USD24,11091.140000000012,964
2025-05-28,USDC,752809.7312028114,2965
2025-05-28,USDT,7892962.636607951,29956
2025-05-29,EURe,262468.9260464259,4499
2025-05-29,GBPe,26019.135238319996,210
2025-05-29,liquidUSD,27549.699999999986,245
2025-05-29,Other,425283.5412713032,1997
2025-05-29,USD24,8545.500000000005,1002
2025-05-29,USDC,751432.7981096955,2995
2025-05-29,USDT,7146441.394942334,6867
2025-05-30,EURe,321668.13595262176,5500
2025-05-30,GBPe,16875.942821919998,220
2025-05-30,liquidUSD,19359.840000000004,253
2025-05-30,Other,311497.5812943048,1468
2025-05-30,USD24,10901.870000000003,968
2025-05-30,USDC,649565.1771056672,3296
2025-05-30,USDT,6192194.120315897,3366
2025-05-31,EURe,303230.03572532366,5591
2025-05-31,GBPe,17077.455313019997,261
2025-05-31,liquidUSD,31560.949999999993,282
2025-05-31,Other,305441.5888037253,1528
2025-05-31,USD24,11405.970000000016,937
2025-05-31,USDC,575796.6535907487,3316
2025-05-31,USDT,6845521.175205279,4510
2025-06-01,EURe,248331.63462726603,4335
2025-06-01,GBPe,19535.311101380008,240
2025-06-01,liquidUSD,42265.89000000001,258
2025-06-01,Other,813413.9880513417,1429
2025-06-01,USD24,14380.010000000035,972
2025-06-01,USDC,1259759.1996391679,2955
2025-06-01,USDT,6552759.9970406685,6814
2025-06-02,EURe,327111.2414176632,4685
2025-06-02,GBPe,15322.924809359998,197
2025-06-02,liquidUSD,42567.75999999999,262
2025-06-02,Other,76550.40727066086,1461
2025-06-02,USD24,8827.669999999984,920
2025-06-02,USDC,2169154.0095860674,3405
2025-06-02,USDT,7447892.595377906,3495
2025-06-03,EURe,310221.28837415774,4731
2025-06-03,GBPe,25348.373205129996,190
2025-06-03,liquidUSD,24006.410000000007,288
2025-06-03,Other,458771.30241468555,1572
2025-06-03,USD24,11726.09000000001,944
2025-06-03,USDC,1033668.4747193152,3223
2025-06-03,USDT,8242592.850929875,9775
2025-06-04,EURe,287244.7616104942,4762
2025-06-04,GBPe,10423.467583439999,206
2025-06-04,liquidUSD,55017.250000000015,304
2025-06-04,Other,426727.9903782111,2340
2025-06-04,USD24,12507.000000000016,930
2025-06-04,USDC,2288192.2860604,4011
2025-06-04,USDT,10790348.794150662,6922
2025-06-05,EURe,305043.89172514813,4882
2025-06-05,GBPe,28717.558576200016,204
2025-06-05,liquidUSD,25801.500000000015,315
2025-06-05,Other,54004.86796735097,1513
2025-06-05,USD24,11521.710000000017,958
2025-06-05,USDC,1932057.711006035,3724
2025-06-05,USDT,6961280.672710517,6427
2025-06-06,EURe,331375.6789010399,5356
2025-06-06,GBPe,12403.87974735001,212
2025-06-06,liquidUSD,27834.460000000025,351
2025-06-06,Other,559839.7313983083,2215
2025-06-06,USD24,8819.860000000011,1012
2025-06-06,USDC,1311687.8351245346,3850
2025-06-06,USDT,6259594.438510018,4656
2025-06-07,EURe,298764.73887824424,5591
2025-06-07,GBPe,10187.34756543,235
2025-06-07,liquidUSD,32111.350000000046,408
2025-06-07,Other,269632.24208214297,1653
2025-06-07,USD24,14388.480000000018,1034
2025-06-07,USDC,986191.3182915042,3910
2025-06-07,USDT,7676914.45972855,5552
2025-06-08,EURe,206647.78064532435,3969
2025-06-08,GBPe,12621.262942259997,186
2025-06-08,liquidUSD,31410.84000000001,381
2025-06-08,Other,299546.9321299097,1854
2025-06-08,USD24,12943.170000000016,1117
2025-06-08,USDC,941023.2337432513,3412
2025-06-08,USDT,5078223.966763029,9782
2025-06-09,EURe,252786.97794547942,4354
2025-06-09,GBPe,23673.264286800004,184
2025-06-09,liquidUSD,38780.80999999999,352
2025-06-09,Other,50190.5015353987,1598
2025-06-09,USD24,12053.79999999999,1082
2025-06-09,USDC,1013995.4680329466,3278
2025-06-09,USDT,5458625.061477935,11950
2025-06-10,EURe,306718.46778798796,4813
2025-06-10,GBPe,19124.079474550002,221
2025-06-10,liquidUSD,35374.77,400
2025-06-10,Other,931676.3658086519,1776
2025-06-10,USD24,16415.809999999998,983
2025-06-10,USDC,1625233.8349190194,4232
2025-06-10,USDT,6755358.359427035,4406
2025-06-11,EURe,281802.81044831406,4959
2025-06-11,GBPe,8228.293322480002,184
2025-06-11,liquidUSD,55949.88000000001,392
2025-06-11,Other,198924.96030827184,1672
2025-06-11,USD24,12848.860000000004,1054
2025-06-11,USDC,1427816.0987106783,4517
2025-06-11,USDT,8638855.962767024,4940
2025-06-12,EURe,276254.0900252073,4815
2025-06-12,GBPe,18183.67377092,197
2025-06-12,liquidUSD,64046.76999999999,422
2025-06-12,Other,614551.1552948226,1679
2025-06-12,USD24,13223.459999999975,1086
2025-06-12,USDC,1256469.5006357345,4033
2025-06-12,USDT,7212339.997279504,6948
2025-06-13,EURe,322475.8951057689,5286
2025-06-13,GBPe,40330.46799656003,214
2025-06-13,liquidUSD,83030.00000000001,450
2025-06-13,Other,413705.186578369,1950
2025-06-13,USD24,12836.100000000002,1087
2025-06-13,USDC,854015.1246061211,4263
2025-06-13,USDT,10607917.119661137,7503
2025-06-14,EURe,290888.76701114944,5624
2025-06-14,GBPe,12700.36269759,235
2025-06-14,liquidUSD,31778.41,462
2025-06-14,Other,375156.86437492515,2075
2025-06-14,USD24,12699.299999999983,1139
2025-06-14,USDC,650259.0510729458,4172
2025-06-14,USDT,2589060.5432834197,4292
2025-06-15,EURe,216860.57738487076,4180
2025-06-15,GBPe,23640.61108764001,232
2025-06-15,liquidUSD,25887.789999999983,449
2025-06-15,Other,102740.13374118046,1436
2025-06-15,USD24,16687.169999999976,1226
2025-06-15,USDC,949512.581304691,4043
2025-06-15,USDT,6435253.8956664605,15801
2025-06-16,EURe,291596.3500345047,4726
2025-06-16,GBPe,21230.393675850006,230
2025-06-16,liquidUSD,45834.039999999986,418
2025-06-16,Other,261031.3736739738,2065
2025-06-16,USD24,11638.409999999994,1118
2025-06-16,USDC,1797025.6814925487,4630
2025-06-16,USDT,5709471.022731316,2942
2025-06-17,EURe,290432.01075167395,4782
2025-06-17,GBPe,32801.48020151997,229
2025-06-17,liquidUSD,98920.75999999994,467
2025-06-17,Other,61272.88511299538,1614
2025-06-17,USD24,19290.73999999999,1254
2025-06-17,USDC,2183349.2404530733,5379
2025-06-17,USDT,7278943.775954457,8750
2025-06-18,EURe,333544.9774256699,5028
2025-06-18,GBPe,36953.38742964002,188
2025-06-18,liquidUSD,36690.99999999998,479
2025-06-18,Other,55092.66194895904,1635
2025-06-18,USD24,14656.66999999999,1299
2025-06-18,USDC,682165.7708806557,4479
2025-06-18,USDT,5923865.906923162,4143
2025-06-19,EURe,277103.59891104524,4712
2025-06-19,GBPe,30432.79121384,188
2025-06-19,liquidUSD,29285.849999999988,567
2025-06-19,Other,188991.68815485103,1621
2025-06-19,USD24,22825.689999999955,1271
2025-06-19,USDC,1569791.4835433466,5327
2025-06-19,USDT,9026064.904965462,10307
2025-06-20,EURe,326868.50981299015,5494
2025-06-20,GBPe,31991.8073424,186
2025-06-20,liquidUSD,71852.34000000007,532
2025-06-20,Other,79169.85986640447,1712
2025-06-20,USD24,16470.73000000001,1323
2025-06-20,USDC,937245.0553517394,4707
2025-06-20,USDT,5819335.044623583,2667
2025-06-21,EURe,279263.35492512205,5632
2025-06-21,GBPe,12871.794304,223
2025-06-21,liquidUSD,30402.86,561
2025-06-21,Other,172277.32343682245,1720
2025-06-21,USD24,19716.04999999999,1520
2025-06-21,USDC,1475898.0116910639,4977
2025-06-21,USDT,6289044.934513581,3842
2025-06-22,EURe,218211.479601245,3977
2025-06-22,GBPe,13564.872495999996,187
2025-06-22,liquidUSD,39041.330000000045,629
2025-06-22,Other,244051.39407427696,1546
2025-06-22,USD24,15057.050000000005,1490
2025-06-22,USDC,505942.74239683023,3927
2025-06-22,USDT,5651160.0476399725,8335
2025-06-23,EURe,294097.69713259203,4574
2025-06-23,GBPe,20954.90321274,197
2025-06-23,liquidUSD,79328.07000000002,747
2025-06-23,Other,150971.74307587557,1661
2025-06-23,USD24,17401.610000000004,1317
2025-06-23,USDC,706894.3276312592,4090
2025-06-23,USDT,5175256.854515931,6947
2025-06-24,EURe,290068.06161246466,4858
2025-06-24,GBPe,8538.557740160002,157
2025-06-24,liquidUSD,70872.0,589
2025-06-24,Other,430839.31706948584,1825
2025-06-24,USD24,20054.090000000037,1509
2025-06-24,USDC,2120922.2435102575,5298
2025-06-24,USDT,8622066.649627168,9564
2025-06-25,EURe,293668.93999544287,4740
2025-06-25,GBPe,15813.122571899998,188
2025-06-25,liquidUSD,44197.67,609
2025-06-25,Other,730474.0273933818,1830
2025-06-25,USD24,27660.470000000034,1489
2025-06-25,USDC,1061960.6505648913,5010
2025-06-25,USDT,8033263.254735849,23429
2025-06-26,EURe,300563.75864817115,4956
2025-06-26,GBPe,13803.18235334999,202
2025-06-26,liquidUSD,38325.77000000002,687
2025-06-26,Other,219291.44123463857,1817
2025-06-26,USD24,20497.160000000018,1579
2025-06-26,USDC,1695093.5285657705,5348
2025-06-26,USDT,7782184.843423612,5007
2025-06-27,EURe,335783.81880516326,5481
2025-06-27,GBPe,16681.783365419993,197
2025-06-27,liquidUSD,50131.78999999998,743
2025-06-27,Other,328265.1497310898,1922
2025-06-27,USD24,21833.43000000005,1620
2025-06-27,USDC,1822061.7742463837,6192
2025-06-27,USDT,7896189.90051344,6125
2025-06-28,EURe,305701.4808188856,6032
2025-06-28,GBPe,9982.260756999991,246
2025-06-28,liquidUSD,86152.44999999995,830
2025-06-28,Other,719605.6404188771,3034
2025-06-28,USD24,24003.379999999946,1858
2025-06-28,USDC,823829.7619849528,5945
2025-06-28,USDT,6213025.303439777,7318
2025-06-29,EURe,269505.6208750694,4666
2025-06-29,GBPe,11022.257673,218
2025-06-29,liquidUSD,65226.690000000024,755
2025-06-29,Other,663370.9383078403,2221
2025-06-29,USD24,18790.48999999996,1740
2025-06-29,USDC,1093090.2749850801,6343
2025-06-29,USDT,6000332.231265666,8181
2025-06-30,EURe,312386.1478214664,5080
2025-06-30,GBPe,14272.59057295,193
2025-06-30,liquidUSD,53838.40000000007,789
2025-06-30,Other,700809.6473368622,3503
2025-06-30,USD24,22315.490000000053,1895
2025-06-30,USDC,1275322.8527970037,6780
2025-06-30,USDT,8549661.981234139,11182
2025-07-01,EURe,358721.92234530894,5340
2025-07-01,GBPe,15589.957703999997,212
2025-07-01,liquidUSD,73843.04999999997,792
2025-07-01,Other,975487.6692666837,2282
2025-07-01,USD24,23680.28000000003,1999
2025-07-01,USDC,2264557.721952904,6030
2025-07-01,USDT,9820144.628183194,6514
2025-07-02,EURe,303271.5612224278,5082
2025-07-02,GBPe,13528.66947384,199
2025-07-02,liquidUSD,65850.38000000005,801
2025-07-02,Other,410593.197305145,3069
2025-07-02,USD24,25490.95999999996,2137
2025-07-02,USDC,1955756.2146549055,6516
2025-07-02,USDT,11022828.081040138,11234
2025-07-03,EURe,351790.2049779515,5308
2025-07-03,GBPe,11737.602639599987,220
2025-07-03,liquidUSD,131083.71000000002,774
2025-07-03,Other,241787.14290943576,2117
2025-07-03,USD24,23411.510000000064,2088
2025-07-03,USDC,1869689.7186918866,5942
2025-07-03,USDT,8665235.449101072,11722
2025-07-04,EURe,334835.3597411986,5915
2025-07-04,GBPe,9958.79960816,224
2025-07-04,liquidUSD,75098.93999999996,862
2025-07-04,Other,345448.4283986019,3473
2025-07-04,USD24,29742.729999999992,2359
2025-07-04,USDC,1400554.3775151991,6281
2025-07-04,USDT,9835262.480377762,11658
2025-07-05,EURe,409755.60951491364,5629
2025-07-05,GBPe,10822.931709299999,258
2025-07-05,liquidUSD,52208.30999999994,959
2025-07-05,Other,208223.84622501087,2375
2025-07-05,USD24,26919.31000000009,2548
2025-07-05,USDC,1169597.2508222428,6259
2025-07-05,USDT,7111337.705861664,9395
2025-07-06,EURe,274101.65792425384,4386
2025-07-06,GBPe,13124.892280559996,218
2025-07-06,liquidUSD,64028.60999999997,969
2025-07-06,Other,417932.4928637288,2530
2025-07-06,USD24,27380.500000000004,2319
2025-07-06,USDC,1423063.6839508303,5260
2025-07-06,USDT,6090369.775748111,6142
2025-07-07,EURe,345705.3151486928,4858
2025-07-07,GBPe,12620.34422785,215
2025-07-07,liquidUSD,70305.71000000002,819
2025-07-07,Other,341435.43252092326,2483
2025-07-07,USD24,23591.300000000025,2161
2025-07-07,USDC,1630485.25513916,5698
2025-07-07,USDT,6774540.537407342,10356
2025-07-08,EURe,340280.40081470547,4881
2025-07-08,GBPe,16928.96441599999,242
2025-07-08,liquidUSD,77063.82999999997,864
2025-07-08,Other,231875.2628437493,2682
2025-07-08,USD24,26632.18000000008,2138
2025-07-08,USDC,1903215.2075729875,6182
2025-07-08,USDT,9273881.413075928,10309
2025-07-09,EURe,357180.6468556017,4963
2025-07-09,GBPe,15228.954759199998,228
2025-07-09,liquidUSD,76924.18000000004,854
2025-07-09,Other,734234.0599451591,2800
2025-07-09,USD24,19290.440000000035,2029
2025-07-09,USDC,1808663.6257590887,6243
2025-07-09,USDT,9034872.173147773,11339
2025-07-10,EURe,360398.5417357018,5144
2025-07-10,GBPe,12982.137600239994,204
2025-07-10,liquidUSD,110791.76999999999,881
2025-07-10,Other,326778.0491179546,2380
2025-07-10,USD24,27688.529999999984,2140
2025-07-10,USDC,1437386.5945333948,6267
2025-07-10,USDT,8158340.561333699,10100
2025-07-11,EURe,336582.2238799132,5539
2025-07-11,GBPe,27983.321263800004,242
2025-07-11,liquidUSD,65376.42999999998,952
2025-07-11,Other,165851.68928921642,3045
2025-07-11,USD24,28191.99999999994,2334
2025-07-11,USDC,1251907.5784067495,6379
2025-07-11,USDT,8967824.908689393,7681
2025-07-12,EURe,317492.17185354064,5826
2025-07-12,GBPe,15880.165800820001,260
2025-07-12,liquidUSD,61859.209999999846,1203
2025-07-12,Other,109559.4496013712,2523
2025-07-12,USD24,34667.27000000013,2528
2025-07-12,USDC,1293393.0909106126,6977
2025-07-12,USDT,8597441.572012529,8660
2025-07-13,EURe,258618.27258591613,4380
2025-07-13,GBPe,8073.605215330002,238
2025-07-13,liquidUSD,45887.149999999994,1036
2025-07-13,Other,406092.48078026925,2324
2025-07-13,USD24,33017.030000000064,2547
2025-07-13,USDC,1284181.8352728155,6808
2025-07-13,USDT,6307743.832923469,8506
2025-07-14,EURe,335080.31413073075,4880
2025-07-14,GBPe,19668.389076509997,222
2025-07-14,liquidUSD,88471.76,1030
2025-07-14,Other,266006.519964757,2207
2025-07-14,USD24,29085.93,2296
2025-07-14,USDC,1653800.4339605325,6255
2025-07-14,USDT,7906885.158911205,11092
2025-07-15,EURe,330466.74359768484,5109
2025-07-15,GBPe,9718.647185520002,242
2025-07-15,liquidUSD,59969.959999999934,1081
2025-07-15,Other,343707.35908870056,2266
2025-07-15,USD24,34070.95000000007,2266
2025-07-15,USDC,1676555.5733646678,6410
2025-07-15,USDT,8429298.30395791,9984
2025-07-16,EURe,337585.05701556476,5159
2025-07-16,GBPe,16314.2020755,229
2025-07-16,liquidUSD,87656.53,1039
2025-07-16,Other,753696.8368911999,2286
2025-07-16,USD24,34265.18000000009,2270
2025-07-16,USDC,1754495.04541891,6955
2025-07-16,USDT,9303724.783349678,8388
2025-07-17,EURe,372410.4042474447,5188
2025-07-17,GBPe,10251.39856125,225
2025-07-17,liquidUSD,92193.19000000003,1031
2025-07-17,Other,246327.98778321058,2357
2025-07-17,USD24,36562.820000000036,2369
2025-07-17,USDC,1507286.0227936774,6628
2025-07-17,USDT,9472470.718515808,12228
2025-07-18,EURe,342563.4583701639,5751
2025-07-18,GBPe,31698.620917960005,278
2025-07-18,liquidUSD,91886.25000000012,1166
2025-07-18,Other,164845.79533068324,2453
2025-07-18,USD24,34435.229999999996,2460
2025-07-18,USDC,2059633.2080334928,6914
2025-07-18,USDT,10240780.925761191,12385
2025-07-19,EURe,326532.8036405956,5768
2025-07-19,GBPe,15204.38455055,264
2025-07-19,liquidUSD,67433.68999999999,1240
2025-07-19,Other,463663.20571051055,2652
2025-07-19,USD24,28795.020000000055,2572
2025-07-19,USDC,1468529.9826492164,7304
2025-07-19,USDT,8447288.556444215,8200
2025-07-20,EURe,266611.1138104732,4478
2025-07-20,GBPe,15086.081802349998,210
2025-07-20,liquidUSD,112171.23000000011,1098
2025-07-20,Other,127788.96841064144,2324
2025-07-20,USD24,32314.880000000143,2379
2025-07-20,USDC,875775.1721041015,6384
2025-07-20,USDT,7533276.659666403,26399
2025-07-21,EURe,318331.7028843715,5120
2025-07-21,GBPe,11141.236082840005,190
2025-07-21,liquidUSD,106792.98000000004,1142
2025-07-21,Other,417276.45870006515,2437
2025-07-21,USD24,30632.180000000037,2280
2025-07-21,USDC,1860961.6482245866,7098
2025-07-21,USDT,7461975.73899684,6488
2025-07-22,EURe,333193.25947302714,5080
2025-07-22,GBPe,9548.458300599996,209
2025-07-22,liquidUSD,53831.27000000003,1218
2025-07-22,Other,156672.4413464812,2285
2025-07-22,USD24,28565.970000000034,2354
2025-07-22,USDC,1959362.7488146813,7231
2025-07-22,USDT,8686112.622150747,9354
2025-07-23,EURe,336111.5374092698,5052
2025-07-23,GBPe,10654.602084000007,194
2025-07-23,liquidUSD,90326.27000000003,1177
2025-07-23,Other,283069.9922581825,2474
2025-07-23,USD24,38241.45999999984,2241
2025-07-23,USDC,2523678.7223211504,7542
2025-07-23,USDT,8874358.909099275,9343
2025-07-24,EURe,305632.98272948107,5086
2025-07-24,GBPe,16983.059475199992,246
2025-07-24,liquidUSD,96619.83,1235
2025-07-24,Other,122221.76401754584,2385
2025-07-24,USD24,38639.95999999995,2351
2025-07-24,USDC,1507231.725444196,6944
2025-07-24,USDT,9983452.758811094,10738
2025-07-25,EURe,316659.0689987618,5657
2025-07-25,GBPe,20955.710076479998,251
2025-07-25,liquidUSD,94518.47000000016,1371
2025-07-25,Other,1207546.0053540748,2428
2025-07-25,USD24,31960.319999999887,2509
2025-07-25,USDC,2097321.969784531,7412
2025-07-25,USDT,9940219.757653954,8494
2025-07-26,EURe,319266.1829101486,6068
2025-07-26,GBPe,9345.845723999997,266
2025-07-26,liquidUSD,68250.50999999991,1390
2025-07-26,Other,204084.2731110291,2705
2025-07-26,USD24,31171.820000000047,2672
2025-07-26,USDC,1587665.909414822,7849
2025-07-26,USDT,8530175.395412294,9281
2025-07-27,EURe,237716.71292494444,4409
2025-07-27,GBPe,14151.958128209999,221
2025-07-27,liquidUSD,76737.34999999992,1344
2025-07-27,Other,256931.41198316243,2281
2025-07-27,USD24,36107.35000000007,2502
2025-07-27,USDC,1108922.8672179459,6888
2025-07-27,USDT,7266955.4323998345,14291
2025-07-28,EURe,328341.3951328078,5138
2025-07-28,GBPe,19108.200506100013,193
2025-07-28,liquidUSD,79421.85000000005,1275
2025-07-28,Other,788020.263721848,2400
2025-07-28,USD24,34646.11000000001,2506
2025-07-28,USDC,1554004.8134705583,8783
2025-07-28,USDT,8148128.204493122,9993
2025-07-29,EURe,334139.5343250673,5098
2025-07-29,GBPe,19078.199347700003,232
2025-07-29,liquidUSD,91027.87999999989,1248
2025-07-29,Other,180042.47175242353,2292
2025-07-29,USD24,30165.78000000003,2517
2025-07-29,USDC,2318410.8504353296,19055
2025-07-29,USDT,8912404.733789785,13228
2025-07-30,EURe,314875.5253193094,5091
2025-07-30,GBPe,18070.598956800004,199
2025-07-30,liquidUSD,67167.58000000015,1312
2025-07-30,Other,325006.2007091083,2326
2025-07-30,USD24,32880.85000000005,2476
2025-07-30,USDC,1777869.3466778658,7825
2025-07-30,USDT,9542794.78335845,8152
2025-07-31,EURe,323793.03544104705,5315
2025-07-31,GBPe,23363.757393029988,240
2025-07-31,liquidUSD,158207.09999999995,1511
2025-07-31,Other,453700.9988331821,3320
2025-07-31,USD24,29897.150000000023,2558
2025-07-31,USDC,1561914.6189290818,7756
2025-07-31,USDT,9148798.094486702,12203
2025-08-01,EURe,334388.24390737806,5867
2025-08-01,GBPe,15098.421416,265
2025-08-01,liquidUSD,139530.64,1375
2025-08-01,Other,790749.3043686035,2656
2025-08-01,USD24,36243.05000000002,2810
2025-08-01,USDC,3219677.990168493,8671
2025-08-01,USDT,9811421.434345676,7467
2025-08-02,EURe,331195.120293067,5790
2025-08-02,GBPe,26984.794391329993,241
2025-08-02,liquidUSD,55490.71,1216
2025-08-02,Other,879976.7302320951,2697
2025-08-02,USD24,33239.58999999998,2658
2025-08-02,USDC,1164049.992210017,8641
2025-08-02,USDT,10465421.334786005,6392
2025-08-03,EURe,245254.19464061788,4525
2025-08-03,GBPe,7213.714408799996,188
2025-08-03,liquidUSD,52633.450000000055,1158
2025-08-03,Other,229508.58372525382,2444
2025-08-03,USD24,33524.48999999993,2616
2025-08-03,USDC,1361660.876529443,6870
2025-08-03,USDT,7705165.460061532,10006
2025-08-04,EURe,354946.4066893691,5225
2025-08-04,GBPe,13246.611348740003,182
2025-08-04,liquidUSD,66268.95000000022,1420
2025-08-04,Other,130690.01120364816,2958
2025-08-04,USD24,29558.95000000004,2413
2025-08-04,USDC,2233740.1009886414,7860
2025-08-04,USDT,8660572.228886245,10841
2025-08-05,EURe,334584.81948875316,5130
2025-08-05,GBPe,11751.974770860004,176
2025-08-05,liquidUSD,138280.43000000092,1822
2025-08-05,Other,488740.77450522926,2530
2025-08-05,USD24,30439.26000000004,2450
2025-08-05,USDC,2013710.373901315,7515
2025-08-05,USDT,10336716.294540538,7648
2025-08-06,EURe,342708.89841450925,5297
2025-08-06,GBPe,9993.749920049997,202
2025-08-06,liquidUSD,116279.56000000218,2206
2025-08-06,Other,667036.0092608394,3205
2025-08-06,USD24,30118.180000000004,2459
2025-08-06,USDC,1549123.673884123,7692
2025-08-06,USDT,10595990.52406303,11247
2025-08-07,EURe,326442.064158428,5305
2025-08-07,GBPe,8451.697165746824,220
2025-08-07,liquidUSD,172011.7999999986,2030
2025-08-07,Other,380773.40894525056,2938
2025-08-07,USD24,33087.59999999994,2759
2025-08-07,USDC,2246090.2260488383,8622
2025-08-07,USDT,11187874.293290403,10509
2025-08-08,EURe,331215.76518929005,5680
2025-08-08,GBPe,26619.040604782913,229
2025-08-08,liquidUSD,98679.79000000161,2787
2025-08-08,Other,284971.8812844899,2709
2025-08-08,USD24,39316.29999999999,2913
2025-08-08,USDC,2197644.543593669,9276
2025-08-08,USDT,10579420.16183699,10882
2025-08-09,EURe,342589.32977808604,6052
2025-08-09,GBPe,12174.369396,244
2025-08-09,liquidUSD,102552.52000000018,1586
2025-08-09,Other,902393.0265593551,2999
2025-08-09,USD24,32981.520000000004,2919
2025-08-09,USDC,1454408.989944992,9062
2025-08-09,USDT,10223578.20514558,8306
2025-08-10,EURe,300071.69780332147,4681
2025-08-10,GBPe,15656.013247400397,251
2025-08-10,liquidUSD,101209.75000000144,2138
2025-08-10,Other,128401.29058973574,2561
2025-08-10,USD24,35446.530000000006,2906
2025-08-10,USDC,1658439.7067691018,8967
2025-08-10,USDT,8316763.926790064,20800
2025-08-11,EURe,333469.7059624749,5282
2025-08-11,GBPe,10223.665621826796,202
2025-08-11,liquidUSD,142196.97000000125,2322
2025-08-11,Other,695357.2905188939,5267
2025-08-11,USD24,32565.02999999992,2817
2025-08-11,USDC,2734705.814448357,11353
2025-08-11,USDT,9338977.093914118,6798
2025-08-12,EURe,347776.1243184787,5249
2025-08-12,GBPe,9981.381396000002,211
2025-08-12,liquidUSD,128015.42000000192,2464
2025-08-12,Other,647254.8902037152,2916
2025-08-12,USD24,29597.189999999973,2833
2025-08-12,USDC,1302897.1000909854,7929
2025-08-12,USDT,13025349.263680449,9589
2025-08-13,EURe,347298.97849183803,5599
2025-08-13,GBPe,10170.788398367407,196
2025-08-13,liquidUSD,93832.82000000081,1869
2025-08-13,Other,185066.25445247616,2826
2025-08-13,USD24,30731.010000000017,2934
2025-08-13,USDC,1996865.29533499,8088
2025-08-13,USDT,10371354.25333356,12793
2025-08-14,EURe,340081.4730108408,5699
2025-08-14,GBPe,14310.480248980804,201
2025-08-14,liquidUSD,213126.37999999977,1569
2025-08-14,Other,545223.0643001067,2919
2025-08-14,USD24,37041.339999999895,2900
2025-08-14,USDC,2749738.2494635126,9084
2025-08-14,USDT,12150678.813907737,10074
2025-08-15,EURe,314334.75431316585,5275
2025-08-15,GBPe,17092.436112194377,245
2025-08-15,liquidUSD,140508.63999999952,1907
2025-08-15,Other,713181.581996325,3392
2025-08-15,USD24,40293.869999999944,2926
2025-08-15,USDC,2161954.445529471,8667
