date,chain,volumes,txs,users,new_users,returning_users,cumulative_users
2025-05-25,Gnosis,267308.1186945995,4097,1753,21,1732,8719
2025-05-25,Solana,282098.26187000005,600,520,68,452,16555
2025-05-25,zkSync,0.0,0,0,0,0,235
2025-05-25,Scroll,56546.469999999965,780,294,12,282,844
2025-05-25,TRON,4250000.843218483,812,771,80,691,88566
2025-05-25,Linea,73804.48417199611,1412,619,29,590,6824
2025-05-25,Starknet,10254.46,87,87,2,85,336
2025-05-25,TON,0.0,0,0,0,0,2435
2025-05-26,Avalanche,34525.61804629227,99,95,9,86,1033
2025-05-26,Arbitrum,271117.9837463501,2106,926,66,860,15327
2025-05-26,Base,197417.383268,103,77,10,67,3256
2025-05-26,Optimism,23180.223722000002,320,127,4,123,2525
2025-05-26,Polygon,165687.57001902926,575,416,39,377,17838
2025-05-26,BSC,1927877.2390768689,5689,5662,479,5183,283106
2025-05-26,Ethereum,2152445.4862276576,596,548,162,386,29747
2025-05-26,Gnosis,279177.55339302693,4694,1991,26,1965,8745
2025-05-26,Solana,1215175.767170001,1308,1211,115,1096,16670
2025-05-26,zkSync,132.852015,1,1,0,1,235
2025-05-26,Scroll,102030.18000000002,808,287,16,271,860
2025-05-26,TRON,3350000.659184606,1460,1421,172,1249,88738
2025-05-26,Linea,78342.53071577064,1499,659,35,624,6859
2025-05-26,Starknet,8649.62,74,74,1,73,337
2025-05-26,TON,243104.1616340002,202,202,81,121,2516
2025-05-27,Avalanche,19362.905160000002,93,88,8,80,1041
2025-05-27,Arbitrum,96676.3031759699,2162,958,79,879,15406
2025-05-27,Base,64470.67252794079,134,80,12,68,3268
2025-05-27,Optimism,34057.93525899999,314,145,10,135,2535
2025-05-27,Polygon,344428.7018906991,582,432,40,392,17878
2025-05-27,BSC,2039568.124679788,2396,2363,41,2322,283147
2025-05-27,Ethereum,1795671.604855446,3924,3880,2240,1640,31987
2025-05-27,Gnosis,291735.2813061786,4880,2010,26,1984,8771
2025-05-27,Solana,1533412.7367670012,1219,1155,301,854,16971
2025-05-27,zkSync,0.0,0,0,0,0,235
2025-05-27,Scroll,75515.91,892,300,28,272,888
2025-05-27,TRON,4400000.95152532,1446,1384,158,1226,88896
2025-05-27,Linea,75310.66923859646,1579,653,27,626,6886
2025-05-27,Starknet,9135.099999999999,89,89,4,85,341
2025-05-27,TON,76478.78028699999,230,230,120,110,2636
2025-05-28,Avalanche,19658.019999999997,97,90,15,75,1056
2025-05-28,Arbitrum,95187.88610743999,2212,986,89,897,15495
2025-05-28,Base,66717.74516194254,129,86,10,76,3278
2025-05-28,Optimism,46018.01811999999,300,148,8,140,2543
2025-05-28,Polygon,178182.52274426294,552,427,58,369,17936
2025-05-28,BSC,2405102.5336504863,27363,27326,7791,19535,290938
2025-05-28,Ethereum,1004213.2522320582,332,298,48,250,32035
2025-05-28,Gnosis,315325.460375875,5084,2123,29,2094,8800
2025-05-28,Solana,568193.0228449998,782,718,125,593,17096
2025-05-28,zkSync,7.426115,1,1,0,1,235
2025-05-28,Scroll,99322.39999999998,918,344,20,324,908
2025-05-28,TRON,5350001.2379333535,2416,2336,384,1952,89280
2025-05-28,Linea,124925.82464712042,1613,705,30,675,6916
2025-05-28,Starknet,7939.84,92,92,4,88,345
2025-05-28,TON,0.0,0,0,0,0,2636
2025-05-29,Avalanche,32670.495197660013,119,107,11,96,1067
2025-05-29,Arbitrum,136764.67212154003,2317,994,89,905,15584
2025-05-29,Base,92484.79840494107,118,85,10,75,3288
2025-05-29,Optimism,24703.683978999987,292,136,8,128,2551
2025-05-29,Polygon,173174.2581790312,582,443,62,381,17998
2025-05-29,BSC,1880953.4646669873,3925,3878,276,3602,291214
2025-05-29,Ethereum,1255497.9031584233,1009,979,804,175,32839
2025-05-29,Gnosis,291799.2051125996,4825,1959,35,1924,8835
2025-05-29,Solana,598926.6607920002,824,770,109,661,17205
2025-05-29,zkSync,0.0,0,0,0,0,235
2025-05-29,Scroll,112690.7999999998,997,347,18,329,926
2025-05-29,TRON,6213109.994751078,2702,2663,491,2172,89771
2025-05-29,Linea,119941.7212918133,1507,671,37,634,6953
2025-05-29,Starknet,11828.859999999995,89,89,1,88,346
2025-05-29,TON,75232.62864499998,160,160,72,88,2708
2025-05-30,Avalanche,22606.355985000002,110,103,10,93,1077
2025-05-30,Arbitrum,183156.14657893873,2299,980,66,914,15650
2025-05-30,Base,52863.614447809836,154,96,15,81,3303
2025-05-30,Optimism,30271.835304999997,354,150,13,137,2564
2025-05-30,Polygon,156631.9464730555,583,429,42,387,18040
2025-05-30,BSC,1323888.1331927888,1823,1786,20,1766,291234
2025-05-30,Ethereum,2128394.853055519,446,416,33,383,32872
2025-05-30,Gnosis,347474.34625840123,5871,2206,25,2181,8860
2025-05-30,Solana,224337.58767900002,437,388,47,341,17252
2025-05-30,zkSync,0.0,0,0,0,0,235
2025-05-30,Scroll,113422.40000000014,1002,356,23,333,949
2025-05-30,TRON,3700000.842757027,1012,979,141,838,89912
2025-05-30,Linea,119072.85799686721,1799,732,32,700,6985
2025-05-30,Starknet,11469.199999999997,95,95,5,90,351
2025-05-30,TON,14584.5,2,2,1,1,2709
2025-05-31,Avalanche,64185.3193617837,115,107,9,98,1086
2025-05-31,Arbitrum,84312.03824646275,2346,1013,83,930,15733
2025-05-31,Base,44174.13564242885,136,87,12,75,3315
2025-05-31,Optimism,32871.482256999996,359,152,8,144,2572
2025-05-31,Polygon,108260.59928307106,569,420,46,374,18086
2025-05-31,BSC,1431279.8576070252,1681,1655,16,1639,291250
2025-05-31,Ethereum,382823.20656036,84,46,6,40,32878
2025-05-31,Gnosis,324642.3352851198,6014,2174,28,2146,8888
2025-05-31,Solana,363559.73262599995,356,323,61,262,17313
2025-05-31,zkSync,0.0,0,0,0,0,235
2025-05-31,Scroll,159208.7300000001,1092,400,30,370,979
2025-05-31,TRON,5000001.01491369,2600,2567,433,2134,90345
2025-05-31,Linea,86855.06079414685,1759,704,30,674,7015
2025-05-31,Starknet,13425.320000000002,101,101,8,93,359
2025-05-31,TON,297991.431873,15,15,1,14,2710
2025-06-01,Avalanche,18485.209868,74,66,16,50,1102
2025-06-01,Arbitrum,91157.05483601005,2265,952,67,885,15800
2025-06-01,Base,565193.9248192356,135,81,7,74,3322
2025-06-01,Optimism,20044.494633000002,318,130,7,123,2579
2025-06-01,Polygon,154567.35731722592,591,433,58,375,18144
2025-06-01,BSC,1414074.5421005734,2442,2415,33,2382,291283
2025-06-01,Ethereum,1075042.0811230142,131,102,10,92,32888
2025-06-01,Gnosis,270080.8029125293,4705,1918,14,1904,8902
2025-06-01,Solana,541044.6617680008,1895,1803,556,1247,17869
2025-06-01,zkSync,0.0,0,0,0,0,235
2025-06-01,Scroll,183514.04999999978,1024,394,42,352,1021
2025-06-01,TRON,4700001.389831683,3455,3420,975,2445,91320
2025-06-01,Linea,86568.59594655638,1478,581,19,562,7034
2025-06-01,Starknet,6937.750000000001,84,84,7,77,366
2025-06-01,TON,385116.6603980001,778,778,451,327,3161
2025-06-02,Avalanche,12298.299838,45,43,9,34,1111
2025-06-02,Arbitrum,307940.78772530006,2339,1030,100,930,15900
2025-06-02,Base,100050.62545679999,146,91,9,82,3331
2025-06-02,Optimism,45251.69523600003,350,143,9,134,2588
2025-06-02,Polygon,196092.4658463936,607,453,43,410,18187
2025-06-02,BSC,2029907.6075209887,2146,2123,913,1210,292196
2025-06-02,Ethereum,3653007.5965281064,723,671,199,472,33087
2025-06-02,Gnosis,345345.9256913494,4975,2069,20,2049,8922
2025-06-02,Solana,1177276.8706720003,556,506,100,406,17969
2025-06-02,zkSync,11.602521,1,1,0,1,235
2025-06-02,Scroll,200365.51999999984,1038,411,43,368,1064
2025-06-02,TRON,4150000.9288217016,980,953,119,834,91439
2025-06-02,Linea,95589.56979502055,1596,666,16,650,7050
2025-06-02,Starknet,20755.120000000014,123,123,4,119,370
2025-06-02,TON,0.0,0,0,0,0,3161
2025-06-03,Avalanche,7463.832713999999,48,46,13,33,1124
2025-06-03,Arbitrum,175168.42993858003,2385,1033,79,954,15979
2025-06-03,Base,85303.65013797353,147,104,11,93,3342
2025-06-03,Optimism,39762.11261600001,337,148,12,136,2600
2025-06-03,Polygon,225179.5176668997,628,459,65,394,18252
2025-06-03,BSC,2025817.5135536545,6932,6892,125,6767,292321
2025-06-03,Ethereum,1077229.4754048716,201,163,14,149,33101
2025-06-03,Gnosis,341691.4861140089,5078,2062,41,2021,8963
2025-06-03,Solana,454443.5321849999,1166,1098,382,716,18351
2025-06-03,zkSync,0.0,0,0,0,0,235
2025-06-03,Scroll,98786.13999999978,1014,417,43,374,1107
2025-06-03,TRON,5850001.306806795,2655,2575,406,2169,91845
2025-06-03,Linea,166101.53851237457,1641,666,42,624,7092
2025-06-03,Starknet,23390.209999999992,110,110,2,108,372
2025-06-03,TON,0.0,0,0,0,0,3161
2025-06-04,Avalanche,4625.804832999999,30,30,7,23,1131
2025-06-04,Arbitrum,1239473.598881024,2603,1288,202,1086,16181
2025-06-04,Base,40591.29779262324,102,66,11,55,3353
2025-06-04,Optimism,22672.52975599999,340,157,12,145,2612
2025-06-04,Polygon,227381.47804885713,570,418,62,356,18314
2025-06-04,BSC,2171827.3207570035,1684,1616,447,1169,292768
2025-06-04,Ethereum,3170508.1439707754,1973,1900,933,967,34034
2025-06-04,Gnosis,304548.1473067004,5169,2154,57,2097,9020
2025-06-04,Solana,1265692.980234,653,585,89,496,18440
2025-06-04,zkSync,579.131891,1,1,0,1,235
2025-06-04,Scroll,191599.61999999985,1167,453,45,408,1152
2025-06-04,TRON,6750016.479642096,4458,4368,1558,2810,93403
2025-06-04,Linea,88326.01197215306,1567,675,21,654,7113
2025-06-04,Starknet,13974.509291,110,110,4,106,376
2025-06-04,TON,185543.568257,187,187,51,136,3212
2025-06-05,Avalanche,14327.164048999999,83,78,15,63,1146
2025-06-05,Arbitrum,183139.31303789004,2507,1157,134,1023,16315
2025-06-05,Base,318650.082365,152,112,27,85,3380
2025-06-05,Optimism,23001.756756000013,318,144,9,135,2621
2025-06-05,Polygon,168687.65008870908,580,448,67,381,18381
2025-06-05,BSC,1761775.5606109013,4537,4490,106,4384,292874
2025-06-05,Ethereum,1868384.8808905575,477,436,36,400,34070
2025-06-05,Gnosis,337223.08482451865,5272,2184,50,2134,9070
2025-06-05,Solana,1309189.7576829998,1413,1341,649,692,19089
2025-06-05,zkSync,34.924031,1,1,0,1,235
2025-06-05,Scroll,126407.96000000011,1172,468,65,403,1217
2025-06-05,TRON,6733596.95063811,1696,1664,262,1402,93665
2025-06-05,Linea,98787.72807256151,1581,676,30,646,7143
2025-06-05,Starknet,12739.87,121,121,3,118,379
2025-06-05,TON,84317.13438799999,285,285,122,163,3334
2025-06-06,Avalanche,104464.26049099994,201,197,19,178,1165
2025-06-06,Arbitrum,106323.05054266338,2522,1057,82,975,16397
2025-06-06,Base,77265.46652384983,126,87,8,79,3388
2025-06-06,Optimism,42350.79322200002,373,159,8,151,2629
2025-06-06,Polygon,225884.2324476794,532,424,51,373,18432
2025-06-06,BSC,1336393.0972198437,2393,2325,106,2219,292980
2025-06-06,Ethereum,2283840.732995133,1410,1328,191,1137,34261
2025-06-06,Gnosis,348451.6070841502,5833,2251,64,2187,9134
2025-06-06,Solana,234651.86598899998,298,252,23,229,19112
2025-06-06,zkSync,0.0,0,0,0,0,235
2025-06-06,Scroll,118157.51000000001,1305,500,60,440,1277
2025-06-06,TRON,3820000.0000000033,755,737,85,652,93750
2025-06-06,Linea,74549.62050191482,1546,652,17,635,7160
2025-06-06,Starknet,18530.7,119,119,6,113,385
2025-06-06,TON,83980.98520799998,865,865,672,193,4006
2025-06-07,Avalanche,39473.001888000006,130,130,13,117,1178
2025-06-07,Arbitrum,99290.62458694346,2468,1023,58,965,16455
2025-06-07,Base,155405.1555072317,125,97,16,81,3404
2025-06-07,Optimism,49230.10307900001,446,159,8,151,2637
2025-06-07,Polygon,216432.18076764233,550,428,46,382,18478
2025-06-07,BSC,1323429.0574453103,3598,3557,1566,1991,294546
2025-06-07,Ethereum,1784462.6518293188,825,786,138,648,34399
2025-06-07,Gnosis,317032.95756428136,6177,2245,56,2189,9190
2025-06-07,Solana,331253.79036499996,313,243,23,220,19135
2025-06-07,zkSync,0.0,0,0,0,0,235
2025-06-07,Scroll,128150.28000000007,1478,546,60,486,1337
2025-06-07,TRON,5099999.999999005,1185,1139,182,957,93932
2025-06-07,Linea,73022.67416913994,1659,696,29,667,7189
2025-06-07,Starknet,13712.349999999999,111,111,4,107,389
2025-06-07,TON,0.0,0,0,0,0,4006
2025-06-08,Avalanche,22011.701257999997,102,102,9,93,1187
2025-06-08,Arbitrum,86651.46939495995,2441,1030,88,942,16543
2025-06-08,Base,142440.34142498468,138,96,12,84,3416
2025-06-08,Optimism,41653.71184200001,362,143,6,137,2643
2025-06-08,Polygon,129679.14840213384,510,388,46,342,18524
2025-06-08,BSC,1221902.9202646208,8028,8013,503,7510,295049
2025-06-08,Ethereum,982201.0278957835,746,718,202,516,34601
2025-06-08,Gnosis,225836.60008999013,4442,1857,41,1816,9231
2025-06-08,Solana,695926.4025520001,355,313,26,287,19161
2025-06-08,zkSync,0.0,0,0,0,0,235
2025-06-08,Scroll,115913.03999999989,1300,526,62,464,1399
2025-06-08,TRON,3800000.0000009965,1564,1523,266,1257,94198
2025-06-08,Linea,69590.62237429757,1368,571,23,548,7212
2025-06-08,Starknet,21684.469999999998,133,133,5,128,394
2025-06-08,TON,0.0,0,0,0,0,4006
2025-06-09,Avalanche,24106.402561999996,106,106,9,97,1196
2025-06-09,Arbitrum,166186.00973990007,2587,1075,73,1002,16616
2025-06-09,Base,43786.18737581859,139,91,8,83,3424
2025-06-09,Optimism,35538.95480199999,317,153,7,146,2650
2025-06-09,Polygon,155977.69900041338,577,437,41,396,18565
2025-06-09,BSC,1121413.9359121341,10161,10130,1402,8728,296451
2025-06-09,Ethereum,1182693.29123382,320,269,43,226,34644
2025-06-09,Gnosis,289168.6245163001,4802,2052,47,2005,9278
2025-06-09,Solana,649335.5960440004,685,630,89,541,19250
2025-06-09,zkSync,0.0,0,0,0,0,235
2025-06-09,Scroll,195107.6999999999,1306,516,49,467,1448
2025-06-09,TRON,3499999.9999999986,1449,1416,250,1166,94448
2025-06-09,Linea,65813.08645316747,1340,602,19,583,7231
2025-06-09,Starknet,17358.540000000005,124,124,2,122,396
2025-06-09,TON,0.0,0,0,0,0,4006
2025-06-10,Avalanche,20140.042459000004,133,125,18,107,1214
2025-06-10,Arbitrum,206346.85701963995,2542,1199,172,1027,16788
2025-06-10,Base,84660.7942950869,170,115,17,98,3441
2025-06-10,Optimism,39715.474247000006,328,157,4,153,2654
2025-06-10,Polygon,183204.39226834464,656,470,56,414,18621
2025-06-10,BSC,1630984.3555023156,1933,1873,663,1210,297114
2025-06-10,Ethereum,2082752.5360416505,1591,1512,737,775,35381
2025-06-10,Gnosis,335305.76696983114,5300,2189,55,2134,9333
2025-06-10,Solana,981824.300171,581,526,123,403,19373
2025-06-10,zkSync,476.84544000000005,3,3,1,2,236
2025-06-10,Scroll,263431.4899999996,1482,611,54,557,1502
2025-06-10,TRON,5833084.492026001,1559,1533,257,1276,94705
2025-06-10,Linea,82773.98595037177,1538,665,22,643,7253
2025-06-10,Starknet,21598.279999999995,116,116,5,111,401
2025-06-10,TON,280208.45859200007,202,199,40,159,4046
2025-06-11,Avalanche,24325.147086493784,136,131,10,121,1224
2025-06-11,Arbitrum,167416.00783574965,2582,1093,83,1010,16871
2025-06-11,Base,184033.5797848037,141,86,13,73,3454
2025-06-11,Optimism,25642.707655000006,340,145,8,137,2662
2025-06-11,Polygon,187752.65962578365,690,447,48,399,18669
2025-06-11,BSC,2418838.3558909115,3174,3099,208,2891,297322
2025-06-11,Ethereum,2363394.4996604994,533,450,87,363,35468
2025-06-11,Gnosis,297287.9527729405,5436,2205,48,2157,9381
2025-06-11,Solana,1278453.6226460005,703,602,187,415,19560
2025-06-11,zkSync,0.0,0,0,0,0,236
2025-06-11,Scroll,215553.05000000002,1499,629,57,572,1559
2025-06-11,TRON,5650000.000000006,2061,2009,331,1678,95036
2025-06-11,Linea,89460.49235458863,1530,659,28,631,7281
2025-06-11,Starknet,17187.12999999999,125,125,6,119,407
2025-06-11,TON,0.0,0,0,0,0,4046
2025-06-12,Avalanche,21187.61689055498,135,134,7,127,1231
2025-06-12,Arbitrum,127258.1851957299,2561,1087,72,1015,16943
2025-06-12,Base,186622.375188,152,104,18,86,3472
2025-06-12,Optimism,34779.93124200001,328,156,6,150,2668
2025-06-12,Polygon,256625.5207037985,763,483,51,432,18720
2025-06-12,BSC,1642588.1324886256,5074,5037,381,4656,297703
2025-06-12,Ethereum,1688555.6668972727,745,704,133,571,35601
2025-06-12,Gnosis,300980.93548781035,5329,2248,47,2201,9428
2025-06-12,Solana,472675.8798639999,600,522,91,431,19651
2025-06-12,zkSync,0.0,0,0,0,0,236
2025-06-12,Scroll,201483.79000000004,1616,639,57,582,1616
2025-06-12,TRON,4896000.0,1260,1198,180,1018,95216
2025-06-12,Linea,90256.0453804045,1636,667,18,649,7299
2025-06-12,Starknet,14859.030708999999,123,123,9,114,416
2025-06-12,TON,0.0,0,0,0,0,4046
2025-06-13,Avalanche,48235.98606967523,149,144,15,129,1246
2025-06-13,Arbitrum,96014.50312073999,2606,1087,74,1013,17017
2025-06-13,Base,129610.87438143967,161,108,13,95,3485
2025-06-13,Optimism,43849.463706999995,410,160,7,153,2675
2025-06-13,Polygon,262632.9126542977,623,437,49,388,18769
2025-06-13,BSC,2658442.6963227154,4452,3956,269,3687,297972
2025-06-13,Ethereum,2275202.030518909,768,714,130,584,35731
2025-06-13,Gnosis,374709.3193449354,5807,2283,37,2246,9465
2025-06-13,Solana,579193.3975559999,665,560,85,475,19736
2025-06-13,zkSync,0.0,0,0,0,0,236
2025-06-13,Scroll,177177.6900000001,1831,671,55,616,1671
2025-06-13,TRON,7757096.514082719,2761,2633,460,2173,95676
2025-06-13,Linea,96579.23140151564,1731,701,22,679,7321
2025-06-13,Starknet,35441.26000000001,144,144,6,138,422
2025-06-13,TON,0.0,0,0,0,0,4046
2025-06-14,Avalanche,20225.53103430851,163,157,17,140,1263
2025-06-14,Arbitrum,144133.62502694022,2605,1054,75,979,17092
2025-06-14,Base,112968.3906016537,128,97,11,86,3496
2025-06-14,Optimism,42003.749441000014,470,164,9,155,2684
2025-06-14,Polygon,308730.39333117416,589,440,48,392,18817
2025-06-14,BSC,415979.52715015685,3201,3179,272,2907,298244
2025-06-14,Ethereum,642770.2362770549,1117,1066,274,792,36005
2025-06-14,Gnosis,316884.82202408917,6212,2295,49,2246,9514
2025-06-14,Solana,63774.85671100002,330,281,43,238,19779
2025-06-14,zkSync,0.0,0,0,0,0,236
2025-06-14,Scroll,139361.96000000022,1864,689,63,626,1734
2025-06-14,TRON,1800000.0000000002,299,288,34,254,95710
2025-06-14,Linea,84003.92511865558,1633,662,23,639,7344
2025-06-14,Starknet,18365.78,137,137,6,131,428
2025-06-14,TON,0.0,0,0,0,0,4046
2025-06-15,Avalanche,42426.603500000005,158,156,13,143,1276
2025-06-15,Arbitrum,883640.8172593302,2783,1255,125,1130,17217
2025-06-15,Base,97950.8746570515,121,79,8,71,3504
2025-06-15,Optimism,31110.039579000033,486,162,4,158,2688
2025-06-15,Polygon,147330.08649799973,497,349,45,304,18862
2025-06-15,BSC,1526745.5397937673,14312,14282,3571,10711,301815
2025-06-15,Ethereum,625414.001067653,135,111,15,96,36020
2025-06-15,Gnosis,245824.90044063894,4713,1916,30,1886,9544
2025-06-15,Solana,901301.9813410002,373,336,54,282,19833
2025-06-15,zkSync,0.0,0,0,0,0,236
2025-06-15,Scroll,146000.28000000014,1891,726,68,658,1802
2025-06-15,TRON,3949999.9999999995,1080,1053,144,909,95854
2025-06-15,Linea,74166.32485441345,1407,635,31,604,7375
2025-06-15,Starknet,16336.08,116,116,5,111,433
2025-06-15,TON,0.0,0,0,0,0,4046
2025-06-16,Avalanche,26035.325836999997,141,139,7,132,1283
2025-06-16,Arbitrum,259425.58774185,2604,1146,125,1021,17342
2025-06-16,Base,149611.469095,133,90,9,81,3513
2025-06-16,Optimism,30637.621626000007,452,175,11,164,2699
2025-06-16,Polygon,214982.77588170185,590,433,47,386,18909
2025-06-16,BSC,2077258.2040705113,2117,2025,215,1810,302030
2025-06-16,Ethereum,2119892.110695953,1215,766,317,449,36337
2025-06-16,Gnosis,324227.4588478491,5249,2170,29,2141,9573
2025-06-16,Solana,496491.9156340001,531,469,58,411,19891
2025-06-16,zkSync,0.0,0,0,0,0,236
2025-06-16,Scroll,242896.06999999922,1796,739,62,677,1864
2025-06-16,TRON,2499999.999999999,512,501,58,443,95912
2025-06-16,Linea,97152.69755832825,1441,662,22,640,7397
2025-06-16,Starknet,21506.109999999997,122,122,5,117,438
2025-06-16,TON,375995.36438499996,194,194,44,150,4090
2025-06-17,Avalanche,23064.820468999995,132,132,7,125,1290
2025-06-17,Arbitrum,139012.87201757997,2775,1152,130,1022,17472
2025-06-17,Base,41162.92850503921,117,85,10,75,3523
2025-06-17,Optimism,51073.273529999984,482,175,10,165,2709
2025-06-17,Polygon,197227.21349822282,548,411,41,370,18950
2025-06-17,BSC,2328802.723308978,7204,7088,649,6439,302679
2025-06-17,Ethereum,1824351.9368620557,1271,1216,351,865,36688
2025-06-17,Gnosis,333540.77101964934,5354,2224,47,2177,9620
2025-06-17,Solana,1557755.0510660007,773,721,181,540,20072
2025-06-17,zkSync,0.0,0,0,0,0,236
2025-06-17,Scroll,307868.64999999997,1923,767,70,697,1934
2025-06-17,TRON,4790000.0000000065,1575,1531,243,1288,96155
2025-06-17,Linea,101835.51455420347,1420,655,26,629,7423
2025-06-17,Starknet,19581.279328,144,144,5,139,443
2025-06-17,TON,0.0,0,0,0,0,4090
2025-06-18,Avalanche,31885.26341996823,148,140,12,128,1302
2025-06-18,Arbitrum,86136.35926668008,2788,1171,105,1066,17577
2025-06-18,Base,38564.791714000006,124,93,12,81,3535
2025-06-18,Optimism,39927.66786300002,497,183,8,175,2717
2025-06-18,Polygon,185609.34256336014,511,386,43,343,18993
2025-06-18,BSC,1007659.9994402725,1608,1587,72,1515,302751
2025-06-18,Ethereum,845075.7624782845,201,155,37,118,36725
2025-06-18,Gnosis,381309.86358687904,5616,2300,78,2222,9698
2025-06-18,Solana,799952.9873999999,1064,995,118,877,20190
2025-06-18,zkSync,0.0,0,0,0,0,236
2025-06-18,Scroll,180266.92000000013,2091,811,72,739,2006
2025-06-18,TRON,6044956.284418,1908,1897,479,1418,96634
2025-06-18,Linea,96035.00267763379,1630,675,32,643,7455
2025-06-18,Starknet,16585.689999999995,127,127,2,125,445
2025-06-18,TON,82816.36245199978,638,638,290,348,4380
2025-06-19,Avalanche,27156.14648698938,155,155,14,141,1316
2025-06-19,Arbitrum,1104326.9220832423,6168,4509,2555,1954,20132
2025-06-19,Base,176729.880963,113,82,8,74,3543
2025-06-19,Optimism,47721.756626,508,187,7,180,2724
2025-06-19,Polygon,212830.15497716033,563,415,39,376,19032
2025-06-19,BSC,2418542.957089384,5628,5261,398,4863,303149
2025-06-19,Ethereum,1570234.8140390976,591,551,114,437,36839
2025-06-19,Gnosis,325567.56823204365,5400,2246,72,2174,9770
2025-06-19,Solana,403891.87747599994,447,355,76,279,20266
2025-06-19,zkSync,0.0,0,0,0,0,236
2025-06-19,Scroll,156504.41,2176,810,48,762,2054
2025-06-19,TRON,5150000.0,1307,1252,158,1094,96792
2025-06-19,Linea,84237.26659563731,1589,662,23,639,7478
2025-06-19,Starknet,22964.109999999997,142,142,10,132,455
2025-06-19,TON,0.0,0,0,0,0,4380
2025-06-20,Avalanche,19201.685961875002,160,160,19,141,1335
2025-06-20,Arbitrum,177337.05620706026,2883,1208,79,1129,20211
2025-06-20,Base,62411.471203415655,147,104,11,93,3554
2025-06-20,Optimism,44610.34670099999,535,188,8,180,2732
2025-06-20,Polygon,170968.3808523457,564,421,47,374,19079
2025-06-20,BSC,1224376.6428235848,1461,1386,71,1315,303220
2025-06-20,Ethereum,1298772.993085859,129,93,12,81,36851
2025-06-20,Gnosis,370981.73666104005,6236,2385,106,2279,9876
2025-06-20,Solana,303247.347065,383,303,41,262,20307
2025-06-20,zkSync,0.0,0,0,0,0,236
2025-06-20,Scroll,246282.78999999943,2179,803,43,760,2097
2025-06-20,TRON,4133703.6955965105,1009,991,137,854,96929
2025-06-20,Linea,81403.7297103687,1524,684,24,660,7502
2025-06-20,Starknet,15411.810000000001,139,139,5,134,460
2025-06-20,Sonic,7022.21044705095,19,19,19,0,19
2025-06-20,TON,0.0,0,0,0,0,4380
2025-06-21,Avalanche,21128.94459870985,158,150,10,140,1345
2025-06-21,Arbitrum,179867.18646523,3089,1243,91,1152,20302
2025-06-21,Base,159984.50409776528,120,87,7,80,3561
2025-06-21,Optimism,44680.829420000024,504,171,5,166,2737
2025-06-21,Polygon,133451.49210988218,543,385,42,343,19121
2025-06-21,BSC,1776489.7924015282,1970,1947,141,1806,303361
2025-06-21,Ethereum,1671290.426902616,841,806,160,646,37011
2025-06-21,Gnosis,301629.9292337897,6357,2342,89,2253,9965
2025-06-21,Solana,80526.31860599999,333,245,26,219,20333
2025-06-21,zkSync,0.0,0,0,0,0,236
2025-06-21,Scroll,205346.09999999957,2298,820,53,767,2150
2025-06-21,TRON,3590000.0000000023,921,901,92,809,97021
2025-06-21,Linea,70046.83242705719,1679,659,16,643,7518
2025-06-21,Starknet,16629.35,136,136,6,130,466
2025-06-21,Sonic,0.0,0,0,0,0,19
2025-06-21,TON,63900.413531,154,154,40,114,4420
2025-06-22,Avalanche,32261.735361647014,145,141,12,129,1357
2025-06-22,Arbitrum,112847.67949979,2949,1181,76,1105,20378
2025-06-22,Base,237629.187361,91,67,5,62,3566
2025-06-22,Optimism,31925.92781500001,310,142,6,136,2743
2025-06-22,Polygon,117088.1870877798,499,363,42,321,19163
2025-06-22,BSC,1815620.4730274878,7101,7039,587,6452,303948
2025-06-22,Ethereum,764985.6120226745,91,68,11,57,37022
2025-06-22,Gnosis,239071.46447996952,4565,1963,36,1927,10001
2025-06-22,Solana,774966.8836520001,430,333,40,293,20373
2025-06-22,zkSync,0.0,0,0,0,0,236
2025-06-22,Scroll,195230.7699999996,2137,820,54,766,2204
2025-06-22,TRON,3730000.000000001,1045,1013,114,899,97135
2025-06-22,Linea,62194.32380097138,1335,563,10,553,7528
2025-06-22,Starknet,29086.069999999996,140,140,5,135,471
2025-06-22,Sonic,0.0,0,0,0,0,19
2025-06-22,TON,0.0,0,0,0,0,4420
2025-06-23,Avalanche,58634.31602400003,172,164,13,151,1370
2025-06-23,Arbitrum,126680.49641541997,2852,1195,86,1109,20464
2025-06-23,Base,132389.9792669936,142,91,9,82,3575
2025-06-23,Optimism,24111.43562700002,457,186,11,175,2754
2025-06-23,Polygon,138844.50063467075,546,400,40,360,19203
2025-06-23,BSC,1628705.8302370876,5635,5571,559,5012,304507
2025-06-23,Ethereum,924684.5532630302,378,356,48,308,37070
2025-06-23,Gnosis,320172.1573422615,5048,2139,56,2083,10057
2025-06-23,Solana,666329.975896,425,320,40,280,20413
2025-06-23,zkSync,0.0,0,0,0,0,236
2025-06-23,Scroll,222890.62999999986,2227,822,52,770,2256
2025-06-23,TRON,4063551.1859225994,965,960,97,863,97232
2025-06-23,Linea,59520.184152942966,1404,630,22,608,7550
2025-06-23,Starknet,17964.950000000004,126,126,6,120,477
2025-06-23,Sonic,0.0,0,0,0,0,19
2025-06-23,TON,84500.75165899996,95,95,18,77,4438
2025-06-24,Avalanche,21379.762154806052,171,165,15,150,1385
2025-06-24,Arbitrum,270435.0485566001,3035,1289,106,1183,20570
