unix_time,date_time,Raydium,Orca,Aldrin,Step,Saber,Mercurial,Lifinity,Crema,Cropper,Saros,Others,Penguin,Onemoon,Cykura,Serum,Serum Swap,Swim,Dooar,Marinade,Symmetry,Goosefx,Invariant,Dradex Swap,Raydium Clamm,Openbook,Openbook Swap,Meteora,Jupiter Limit Order,Oasis,Phoenix,Fluxbeam,Lido,Jito,Solblaze,Jpool,Jupiter Dca,Meteora Dlmm,Sanctum,Openbook V2,Stake Pool,Raydium Cp,1intro,Jupiter Perp,Pump.fun,Stabble,Jupiterz,Solfi,Dexlab,Zerofi,Pump AMM,Jupiter Limit Order V2,Meteora Dynamic Bonding Curve,Raydium Launchlab,Heaven,Tesserav,Humidifi,Defituna,Solfi V2,Goonfi,Obric V2,Aquifer,Alphaq,Pancakeswap V3,Manifest,Goonfi V2,Bisonfi,Jupiter Lend Earn,Scorch
1717113600,31-05-2024,859076375.4771315,325015959.5257539,0,0,0,0,85143809.81055097,0,0,0,46509855.0810589,0,0,0,0,0,0,0,0,0,0,0,0,124288433.95586191,0,0,29286417.454469256,0,0,115055812.93405484,16269426.300989265,0,0,0,0,17295896.32269299,116845637.24901439,64978263.12724478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717200000,01-06-2024,930416502.2060139,186513379.5516622,0,0,0,0,54318388.80978171,0,0,0,33014796.635907236,0,0,0,0,0,0,0,0,0,0,0,0,100249137.4241237,0,0,16906727.187923376,0,0,61534701.09843561,0,0,0,7490120.89178202,0,14641239.931535859,91472642.860944,54576328.651421264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717286400,02-06-2024,926555300.9772371,254448769.13261306,0,0,0,0,53651164.365852185,0,0,0,32790199.209411077,0,0,0,0,0,0,0,0,0,0,0,0,117214065.91263139,0,0,26110782.57466228,0,0,113740307.85626324,0,0,0,0,0,25443117.49433611,108926872.70593205,27839963.593618292,0,40835411.11350494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717372800,03-06-2024,1171623335.8790967,396467333.5938887,0,0,0,0,84381043.89971454,0,0,0,50274833.12758367,0,0,0,0,0,0,0,0,0,0,0,0,135567841.4901766,0,0,34934178.55051678,9281868.2156188,0,124874268.89067051,0,0,0,0,0,23713884.482169267,173863684.11438334,63849102.44450621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717459200,04-06-2024,959884006.2977241,319806717.4846545,0,0,0,0,73110312.77835447,0,0,0,59386472.7011802,0,0,0,0,0,0,0,0,0,0,0,0,160119819.71049148,0,0,23226891.08810315,0,0,100119011.78823543,0,0,0,0,0,23494076.37116357,148133248.10203034,27640113.03669455,0,51992333.69299985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717545600,05-06-2024,1109846713.0135646,407176921.41917264,0,0,0,0,97087191.43899888,0,0,0,61777487.92745142,0,0,0,0,0,0,0,0,0,0,0,0,122480996.23221189,0,0,27506728.462944105,0,0,139386035.7003177,491305638.8799452,0,0,0,0,24798212.866343502,191443502.93356004,53130898.09848683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717632000,06-06-2024,1439956087.5268865,407245426.50073016,0,0,0,0,89575623.90354738,0,0,0,61570727.48236301,0,0,0,0,0,0,0,0,0,0,0,0,158202305.4341158,0,0,31514249.186911546,0,0,129417533.57271643,0,0,24098786.024328064,0,0,40851950.446706556,246439286.7667354,24645552.38844448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717718400,07-06-2024,1965882054.7284217,628496945.2293406,0,0,0,0,130790301.0515244,0,0,0,89217972.02986652,0,0,0,0,0,0,0,0,0,0,0,0,216014922.32194105,0,0,24912227.827156812,0,0,252045067.53781524,0,0,37116869.69246268,0,0,39149984.30053972,280816689.7091883,25356568.283228327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717804800,08-06-2024,1337130010.7675488,329669051.3954629,0,0,0,0,57832710.09420807,0,0,0,54184956.335799314,0,0,0,0,0,0,0,0,0,0,0,0,122742172.00250664,0,0,0,0,0,132226650.33117203,52079359.99381982,0,0,0,0,25886725.557926144,151165459.32388228,0,12649768.28422131,0,117111765.38003863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717891200,09-06-2024,937608364.6767305,246974397.81126595,0,0,0,0,52035382.40583405,0,0,0,28911022.518331442,0,0,0,0,0,0,0,0,0,0,0,0,98171256.55024432,0,0,13566319.906752624,0,0,84712757.01760034,0,0,0,0,0,15089763.518691724,111319455.30030645,15910342.018562783,11123023.509357722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717977600,10-06-2024,1017053259.1737524,305929948.3024942,0,0,0,0,67613933.6552996,0,0,0,53352581.10238581,0,0,0,0,0,0,0,0,0,0,0,0,102734431.18810567,0,0,0,0,0,94785031.16497259,20846063.010599043,0,17584485.96070878,0,0,24929053.269060217,130680306.61958809,14803527.425390426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718064000,11-06-2024,1065861045.7954129,410140431.08395576,0,0,0,0,120763028.35619023,0,0,0,56892069.353733025,0,0,0,0,0,0,0,0,0,0,0,0,123576403.23478055,0,0,24739574.887906913,0,0,222872294.21645534,0,0,0,0,0,25029148.247631025,200889108.11886263,25857653.33752337,16551905.303554278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718150400,12-06-2024,1155353806.1507068,488664802.6489731,0,0,0,0,126488574.09759274,0,0,0,54126937.9971578,0,0,0,0,0,0,0,0,0,0,0,0,136057230.4499532,0,0,30956013.38611769,0,0,172762083.05330825,0,0,0,0,0,29152078.368291803,214435933.1520707,0,13630435.525903596,0,0,13333530.456175681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718236800,13-06-2024,1122165259.5647404,377265852.5981314,0,0,0,0,114968442.08253194,0,0,0,40614335.19495848,0,0,0,0,0,0,0,0,0,0,0,0,118900879.92160782,0,0,29330528.52393395,0,0,154188872.3008259,0,0,0,0,0,23884034.617694717,186417151.59254196,8974517.505527087,14176719.607097283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718323200,14-06-2024,941627276.4229966,335399493.4982284,0,0,0,0,111258287.73419979,0,0,0,50802784.387839235,0,0,0,0,0,0,0,0,0,0,0,0,112821858.21008767,0,0,19692082.185660955,0,0,180808695.41694742,0,0,20052334.112804968,0,0,21683624.31961606,181326543.9869347,0,14410508.436297221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718409600,15-06-2024,832820241.1843057,166021899.1656276,0,0,0,0,55656132.540651806,0,0,0,23620571.048965495,0,0,0,0,0,0,0,0,0,0,0,0,73947934.75098026,0,0,9103984.9347345,0,0,64591943.450424805,0,0,0,0,0,16656706.495581634,89725782.55022639,0,11268660.487552062,0,0,5380879.549650848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718496000,16-06-2024,876053586.8958641,184921599.23211426,0,0,0,0,50457863.332512036,0,0,0,36754397.040306106,0,0,0,0,0,0,0,0,0,0,0,0,79778979.48276201,0,0,0,0,0,69906050.21920586,15567482.309145227,0,10634885.770049961,0,0,11966461.589531818,95014873.75967407,0,13710942.988767298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718582400,17-06-2024,1153276040.9470649,363386958.61665297,0,0,0,0,97182045.5046118,0,0,0,39395138.62437551,0,0,0,0,0,0,0,0,0,0,0,0,220446961.4907742,0,0,17744723.283308096,0,0,170347130.55592498,0,0,0,0,0,15399094.302800525,166003623.94763434,0,18679679.369647115,0,0,0,9296490.845961018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718668800,18-06-2024,1129378906.899135,505697813.53103197,0,0,0,0,197244438.7763214,0,0,0,74179413.39559104,0,0,0,0,0,0,0,0,0,0,0,0,580554613.464504,0,0,37325187.382195294,0,0,367191854.43659824,0,0,16489849.882998277,0,0,28292302.757123195,188007645.72156528,0,24919034.383516658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718755200,19-06-2024,1044671932.7921021,297198102.62502754,0,0,0,0,122707640.71108103,0,0,0,44030683.81644217,0,0,0,0,0,0,0,0,0,0,0,0,294193724.0442487,0,0,21050195.402721763,0,0,187253518.82024682,0,0,19958207.60163454,0,0,25848668.333020195,125141998.57216974,0,15794343.123583917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718841600,20-06-2024,1085148157.1235728,320846000.6808169,0,0,0,0,112699176.36991969,0,0,0,44828650.51260534,0,0,0,0,0,0,0,0,0,0,0,0,244373329.20435768,0,0,21098495.20973463,0,0,180378320.82198024,0,0,0,0,0,17858633.75861991,136650031.74627495,21775022.999399025,13182339.855620129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718928000,21-06-2024,930917635.5934179,306006142.6672639,0,0,0,0,95663662.46087094,0,0,0,43290947.73505512,0,0,0,0,0,0,0,0,0,0,0,0,145473482.93388736,0,0,20397767.56705232,0,0,205949547.10089895,0,0,16383021.813074514,0,0,23144224.26851007,130683182.81659183,0,13491970.61394304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719014400,22-06-2024,757821632.7982748,137153148.44049895,0,0,0,0,45984164.28349582,0,0,0,17367210.52278765,0,0,0,0,0,0,0,0,0,0,0,0,83305912.47627701,0,0,18670014.846612524,0,0,69682624.91295381,0,0,13214622.33547241,0,0,15001310.68173496,85395903.9510997,0,11398335.22464128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719100800,23-06-2024,769072890.7181956,157461655.03997844,0,0,0,0,54791312.59811502,0,0,0,25279981.709341805,0,0,0,0,0,0,0,0,0,0,0,0,84896384.4535902,0,0,18647816.94659654,0,0,112673040.59294164,0,0,6147430.352202259,0,0,12137857.74796104,83819777.70905763,0,12288531.69371225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719187200,24-06-2024,1050782526.9373196,372183557.14796335,0,0,0,0,157763318.16011152,0,0,0,38538983.09941155,0,0,0,0,0,0,0,8026811.57073951,0,0,0,0,139911934.68138683,0,0,18184310.281693786,0,0,367347517.5135146,0,0,0,0,0,26822750.407246552,164355955.2975901,0,19169899.21720573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719273600,25-06-2024,978633795.2674088,331064053.881765,0,0,0,0,121027740.74128248,0,0,0,32528880.418844525,0,0,0,0,0,0,0,0,0,0,0,0,149424063.53249273,0,0,9656604.474556398,0,0,224222761.53987402,0,0,16311526.398306962,0,0,31862578.19646905,123239353.28508139,0,14005826.654300548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719360000,26-06-2024,1093361281.4362986,256650421.02709976,0,0,0,0,101058673.42123537,0,0,0,24747291.07133447,0,0,0,0,0,0,0,0,0,0,0,0,110991433.0526583,0,0,8720039.215797408,0,0,111195016.20112185,0,0,0,0,0,15990019.807521826,99496418.31827155,0,11406305.137358498,0,0,0,10349502.243955104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719446400,27-06-2024,1138368573.8115582,408590238.0599952,0,0,0,0,142034481.92500833,0,0,0,34815732.51565174,0,0,0,0,0,0,0,0,0,0,0,0,187283471.5087751,0,0,11657759.77447631,0,0,205085899.1392228,0,0,0,0,0,26829921.84809071,149047325.8433946,7484350.922704898,18281036.136246543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719532800,28-06-2024,1087558345.760106,329022481.78404075,0,0,0,0,104630745.58730844,0,0,0,25853136.043865204,0,0,0,0,0,0,0,0,0,0,0,0,124328942.7248724,0,0,7734622.827311283,0,0,150357390.2889565,0,0,0,0,0,18532170.06238654,129163320.52839704,9020079.459943686,16874766.934967075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719619200,29-06-2024,884567879.977818,170284921.8120314,0,0,0,0,50242250.81288247,0,0,0,17683016.93220316,0,0,0,0,0,0,0,0,0,0,0,0,80646749.49064659,0,0,7580883.393023428,0,0,66720109.347568385,0,0,0,0,0,14521425.356430694,76393924.93985344,5848978.113001378,12969526.422971504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719705600,30-06-2024,921342112.9214115,225655302.08482984,0,0,0,0,70770618.15970898,0,0,0,27801257.180294376,0,0,0,0,0,0,0,0,0,0,0,0,95623476.18460487,0,0,0,0,0,98759470.9453854,0,0,0,0,0,14362201.445648558,93646972.653894,9957140.192454709,15328227.96719034,0,7395170.181861785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719792000,01-07-2024,1078545315.4188764,295508318.16059893,0,0,0,0,93118093.09408955,0,0,0,37002072.2923811,0,0,0,0,0,0,0,0,0,0,0,0,115956943.45855756,0,0,0,0,0,129522330.97493334,0,0,22996013.907199197,0,0,28091909.393464737,129211745.88079718,0,9927558.568729283,0,9424099.719735451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719878400,02-07-2024,1003095338.7150791,315124441.7686552,0,0,0,0,92805603.47539483,0,0,0,33594539.03020372,0,0,0,0,0,0,0,0,0,0,0,0,124015429.32050915,0,0,11298210.09100334,0,0,118168934.90699472,0,0,0,0,0,19281392.77180609,141581491.79277286,0,12219322.067124635,0,0,0,9656938.096899705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719964800,03-07-2024,1042234359.895331,428135067.8707806,0,0,0,0,137527395.34907362,0,0,0,36828493.55583108,0,0,0,0,0,0,0,0,0,0,0,0,146117734.3487158,0,0,11579460.483298985,0,0,236064295.29912344,0,0,0,0,0,25918355.271422625,160197632.9843434,0,33431992.01763249,0,0,0,11339336.737227447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720051200,04-07-2024,975199327.0443279,496091856.3318249,0,0,0,0,146186582.0241032,0,0,0,49812281.40895634,0,0,0,0,0,0,0,0,0,0,0,0,143456378.04975095,0,0,14364947.973891422,0,0,266227934.27711052,0,0,0,0,0,15750207.42272333,160895948.29194337,11115509.462833706,61683631.32217106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720137600,05-07-2024,945951548.6591802,592625887.2659302,0,0,0,0,197421632.4465509,0,0,0,48357764.84849025,0,0,0,0,0,0,0,0,0,0,0,0,139992602.062992,0,0,22426325.926218614,0,0,375287536.6991745,0,0,12209864.836833755,0,0,20319853.767142445,178162105.91037765,0,60968768.159939654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720224000,06-07-2024,1025228225.6572477,369201658.88623947,0,0,0,0,80922512.3503757,0,0,0,40190256.65288275,0,0,0,0,0,0,0,0,0,0,0,0,106273722.65701033,0,0,16297949.22221026,0,0,127953449.82015546,0,0,0,0,0,16173793.430294266,105024492.9707626,0,46180711.2859587,14717478.534528028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720310400,07-07-2024,1029976168.9072181,346570106.5847399,0,0,0,0,77198633.9620828,0,0,0,19217380.41889149,0,0,0,0,0,0,0,0,0,0,0,0,103164983.15940315,0,0,14771221.331119088,0,0,123783203.74951386,0,0,0,0,0,12239232.827328358,108045810.01308352,0,41356271.261977114,0,13312849.177431256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720396800,08-07-2024,1105256097.7200406,630298037.1789352,0,0,13559574.839309733,0,156851164.21177134,0,0,0,48727751.71968547,0,0,0,0,0,0,0,0,0,0,0,0,154443428.12810454,0,0,24061343.666233696,0,0,270827058.7760517,0,0,0,0,0,29754634.3683145,187517828.2262152,0,69579827.1964226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720483200,09-07-2024,1138301010.2378585,479643572.051384,0,0,0,0,107755722.97878954,0,0,0,33099369.321940474,0,0,0,0,0,0,0,0,0,0,0,0,133366465.61513117,0,0,29768006.546019793,0,0,151537154.15442243,0,0,0,0,0,27937742.80945256,161186133.7486915,0,59345689.046703644,0,11184466.850939719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720569600,10-07-2024,1088711214.292327,349598979.9367499,0,0,0,0,86092744.09140056,0,0,0,35593250.474421486,0,0,0,0,0,0,0,0,0,0,0,0,107858087.48829012,0,0,20476607.40422024,0,0,111198056.87428686,0,0,0,0,0,19134255.522537544,119496115.31644027,0,82090635.0518565,70910343.92107844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720656000,11-07-2024,1045996235.7070869,386988515.6864488,0,0,0,0,84608535.17906934,0,0,0,32377512.36405132,0,0,0,0,0,0,0,0,0,0,0,0,116566595.38720588,0,0,20302804.639164433,0,0,126117591.93838409,0,0,10974631.807953587,0,0,16311234.56323468,143457979.71406955,0,71412926.87244625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720742400,12-07-2024,1016005457.682269,259312310.7615735,0,0,0,0,70654202.83862999,0,0,0,25269906.491490774,0,0,0,0,0,0,0,0,0,0,0,0,90876636.92374566,0,0,12076106.083196452,0,0,71090468.53799161,0,0,11028164.126546416,0,0,14036647.777310198,125928285.86182609,0,54222121.812439315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720828800,13-07-2024,1030250326.445009,202561324.3990319,0,0,0,0,50332788.39468222,0,0,0,30203127.72368815,0,0,0,0,0,0,0,0,0,0,0,0,81385448.33320531,0,0,14078948.816137081,0,0,42276422.39225529,0,0,24859489.521375667,0,0,11872555.243805273,94361896.13404648,0,45067712.318210706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720915200,14-07-2024,1249415319.7161677,266417304.60944027,0,0,0,0,81368811.92813833,0,0,0,17838943.354518205,0,0,0,0,0,0,0,0,0,0,0,0,105830183.33432235,0,0,13961158.793962434,0,0,63314101.02279544,0,0,0,0,0,14713260.161186352,119392736.79439633,0,56768993.97158055,0,9868347.779337201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721001600,15-07-2024,1297939319.1187184,389687309.04884624,0,0,0,0,123318848.16740169,0,0,0,27362446.483723287,0,0,0,0,0,0,0,0,0,0,0,0,153367218.13266233,0,0,14867230.384283597,0,0,153570421.6334297,0,0,0,0,0,24008370.269921374,180173607.8212696,0,97594896.0263433,0,0,0,10747014.168917703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721088000,16-07-2024,1154305585.7991323,510834759.0239448,0,0,0,0,157366291.05319867,0,0,0,87190586.6346609,0,0,0,0,0,0,0,0,0,0,0,0,172449006.11045036,0,0,0,0,0,141364558.10879308,0,0,0,22727548.330628555,0,25912591.88056118,243699940.74229628,26831499.64727675,88275077.86607815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721174400,17-07-2024,921799798.0418291,431528485.32231903,0,0,0,0,126417933.43246756,0,0,0,66341772.30428299,0,0,0,0,0,0,0,0,0,0,0,0,128281652.99930419,0,0,16993678.485970043,0,0,113938739.65857221,0,0,16818041.23601631,0,0,29710155.06094071,184639715.49707496,0,81097712.06905423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721260800,18-07-2024,1010917712.4643688,402435833.5405818,0,0,0,0,118855824.58078548,0,0,0,58696834.903358795,0,0,0,0,0,0,0,0,0,0,0,0,144466992.40907207,0,0,26292010.418795835,0,0,103364076.06376556,0,0,0,0,0,27745127.783862263,184981706.77562505,16620208.383743268,75985991.62403168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721347200,19-07-2024,1059685113.7703898,495661192.2151402,0,0,0,0,153072928.25850055,0,0,0,51312116.31975712,0,0,0,0,0,0,0,0,0,0,0,0,156098570.7871621,0,0,23825902.210347578,0,0,131687561.12374958,0,0,0,0,0,27677551.232152548,182060266.68581754,15371152.559695214,107850639.23069084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721433600,20-07-2024,1006563251.1765977,335521060.18629485,0,0,0,0,89270549.07611415,0,0,0,36399677.198933996,0,0,0,0,0,0,0,0,0,0,0,0,127225359.75081226,0,0,10667165.744648345,0,0,79958567.88746917,0,0,20418704.034417544,0,0,25191373.20342207,133127040.58340344,0,76592284.22095537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721520000,21-07-2024,1184358272.522548,496317770.0570226,0,0,0,0,151238295.19637546,0,0,0,41057123.80938472,0,0,0,0,0,0,0,0,0,0,0,0,180039887.75505552,0,0,13117515.496789472,0,0,144292134.9837861,0,0,0,0,0,25561343.87865411,168218319.54714897,0,102861063.54636595,0,10073278.018494492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721606400,22-07-2024,1272754302.2547872,471747653.79161865,0,0,0,0,142185317.1787431,0,0,0,80477390.77877669,0,0,0,0,0,0,0,0,0,0,0,0,200516367.810853,0,0,27941880.737736,0,0,112111951.98119229,0,0,29368802.713497546,0,0,25385994.76430146,185470715.20514798,0,83560011.79106204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721692800,23-07-2024,1483417580.6286814,527957358.14562434,0,0,0,0,172244224.68334863,0,0,0,57478176.946065895,0,0,0,0,0,0,0,0,0,0,0,0,200879944.11759034,0,0,0,0,0,155599825.5850252,0,0,0,19031624.84612885,0,22160717.104974736,179862180.97691557,14765884.763170762,71291937.13150941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721779200,24-07-2024,1377365083.012583,466208926.67813224,0,0,0,0,131664598.20374982,0,0,0,31433924.00957039,0,0,0,0,0,0,0,0,0,0,0,0,178167720.7253137,0,0,12307335.603061158,0,0,123532933.7253814,0,0,0,0,0,19024267.74506595,167010982.2670899,0,134613707.56213918,0,10893809.675111711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721865600,25-07-2024,1455407201.28773,635348804.6461931,0,0,0,0,174212452.4492401,0,0,0,47166702.95199605,0,0,0,0,0,0,0,0,0,0,0,0,223350713.56671834,0,0,19769714.541728694,0,0,260967410.53794128,0,0,0,0,0,22482815.451653477,248247375.2770811,0,171515412.46952668,0,13218404.18979722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721952000,26-07-2024,1409527158.7132635,404025004.25650966,0,0,0,0,94157746.9731396,0,0,0,32412235.877641816,0,0,0,0,0,0,0,0,0,0,0,0,174278704.32651517,0,0,14971935.429569853,0,0,116626342.01813285,0,0,0,0,0,20382147.695684392,148583455.24863577,0,146670560.16177675,0,14657161.115233446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722038400,27-07-2024,1753644272.5889683,508396179.81740034,0,0,0,0,124432926.90408608,0,0,0,41194287.39592927,0,0,0,0,0,0,0,0,0,0,0,0,186739138.87295884,0,0,19872784.1077151,0,0,172267090.26492068,0,0,9726195.000229385,0,0,20642432.092740655,181376210.12458605,0,137177316.44165474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722124800,28-07-2024,2212997410.362622,365109259.191263,0,0,0,0,89168562.69115567,0,0,0,38551353.73915602,0,0,0,0,0,0,0,0,0,0,0,0,176224289.7656191,0,0,22932129.05749225,0,0,99801481.21492796,0,0,0,0,0,17632951.693985462,181765763.42363116,0,86089027.11105786,0,0,0,10664587.700678414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722211200,29-07-2024,1708980630.3759234,528272826.8768299,0,0,0,0,152099558.14058942,0,0,0,50078943.32762507,0,0,0,0,0,0,0,0,0,0,0,0,209148075.8321732,0,0,27379985.093273934,0,0,210952993.62397137,0,0,15369366.504432473,0,0,28495786.121364765,209026304.64950305,0,139579894.94825155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722297600,30-07-2024,1726430348.4677155,449748971.17062265,0,0,0,0,123173393.86921251,0,0,0,30359673.576222017,0,0,0,0,0,0,0,0,0,0,0,0,191680326.61173314,0,0,12378426.383590631,0,0,168633738.81476155,0,0,0,0,0,20946293.382576372,181631951.08362076,0,97186528.28347108,0,0,0,9660239.190834623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722384000,31-07-2024,1364150100.0272706,449844189.80644995,0,0,0,0,148787366.02819687,0,0,0,43345239.04716366,0,0,0,0,0,0,0,0,0,0,0,0,216603663.56683946,0,0,0,0,0,147163741.222238,0,0,0,0,0,15349634.856845696,186701761.18895826,0,102497658.23833008,28674911.233294256,18069697.535431765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722470400,01-08-2024,1075919400.8212216,528343728.00349694,0,0,0,0,195179443.4970069,0,0,0,59427976.53261877,0,0,0,0,0,0,0,0,0,0,0,0,240383528.49962673,0,0,0,0,0,296052025.5855921,0,0,0,0,0,33558218.19050811,178711303.1198881,0,167655973.8906659,0,20460218.400590423,0,0,65692077.75688626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
